received_time_ns,timestamp,timestamp_sample,xyz_x,xyz_y,xyz_z,xyz_derivative_x,xyz_derivative_y,xyz_derivative_z
1775659151528414208,3428000,3428000,-0.00010246310557704419,5.498016980709508e-05,-1.5731055100332014e-05,-0.010290002450346947,0.0020740898326039314,0.007982655428349972
1775659151532414208,3432000,3432000,-0.00013561507512349635,5.169767973711714e-05,0.00010494297748664394,-0.00942940078675747,0.000829743396025151,0.017519662156701088
1775659151540414208,3440000,3440000,-0.00013938550546299666,5.02123975820723e-06,-5.277376658341382e-06,-0.00251119676977396,-0.0024325919803231955,-0.004520029295235872
1775659151548414208,3448000,3448000,-5.1528266340028495e-05,0.00013458747707773,1.9485665688989684e-05,0.005247758701443672,0.01058650016784668,0.0022740846034139395
1775659151560414208,3460000,3460000,-5.105275704408996e-05,-8.617766434326768e-05,8.198299474315718e-05,-0.0012329601449891925,-0.01589036174118519,0.004958246368914843
1775659151568414208,3468000,3468000,-7.070439460221678e-05,7.482578803319484e-05,0.0002824419643729925,-0.0016841909382492304,0.009777129627764225,0.017387554049491882
1775659151580414208,3480000,3480000,-0.00011901713151019067,-0.00010074908641399816,4.94961095682811e-05,0.0011738756438717246,-0.01734299212694168,-0.009995215572416782
1775659151588414208,3488000,3488000,-2.9314951461856253e-05,-2.1462597942445427e-05,6.627687253057957e-05,0.007987963035702705,0.004367274232208729,-0.0034455193672329187
1775659151600414208,3500000,3500000,1.051786239258945e-05,7.963081770867575e-06,2.1750794985564426e-05,0.003873260226100683,-0.0030854353681206703,0.0025429516099393368
1775659151608414208,3508000,3508000,-4.9982416385319084e-05,0.0002766906109172851,8.729264663998038e-05,0.0006051866221241653,0.0037102061323821545,0.0030788748990744352
1775659151620414208,3520000,3520000,-7.204175199149176e-05,0.0002980450517497957,3.0098430215730332e-05,-0.002491217805072665,0.004335774574428797,-0.001208079163916409
1775659151628414208,3528000,3528000,-0.00014503728016279638,0.00033404590794816613,0.0001069613135769032,-0.004709303844720125,0.0034844076726585627,0.006973502226173878
