roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.0032481671205984285,0.0006594092493451424,-0.0244097252225427,-0.0019557429125667664,-0.00011680635635763598,-0.004384807492914103,0.007101060842174744,0.002801620517017333,-0.04534465640980667,-0.004083314230992084,0.000132188726060277,-0.010244496662286627
