received_time_ns,base_mode,custom_mode,system_status
1775928953225331521,209,0,3
1775928954218350255,209,0,3
1775928955211137646,209,0,3
1775928956207473461,209,0,3
1775928957204850740,209,0,3
1775928958203527239,209,0,3
1775928959198762731,209,0,3
1775928960199690156,209,0,3
1775928961195304003,209,0,3
1775928964198001854,81,0,3
1775928964198124316,81,9,3
1775928964224272376,81,9,3
1775928964258427190,81,9,3
