roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.09431195756173189,0.004131699589558033,-98.7203680582493,0.19616713884923886,0.1843716223024873,0.2112407716160771,0.09431195756173189,0.004131699589558033,-98.7203680582493,0.19616713884923886,0.1843716223024873,0.2112407716160771
