received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775897561355601564,1775897560267380,1,4,4,False,0,0,True,True,0,0,1
1775897561429512366,1775897560327380,1,4,4,False,0,0,True,True,0,0,1
1775897561897159597,1775897560739380,2,14,14,False,0,0,True,True,4,0,1
1775897562469831503,1775897561243380,2,14,14,False,0,0,True,True,4,0,1
1775897563029337557,1775897561747380,2,14,14,False,0,0,True,True,4,0,1
1775897563625991418,1775897562251380,2,14,14,False,0,0,True,True,4,0,1
1775897564203226910,1775897562751380,2,14,14,False,0,0,True,True,4,0,1
1775897564804156166,1775897563255380,2,14,14,False,0,0,True,True,4,0,1
1775897565381405495,1775897563755380,2,14,14,False,0,0,True,True,4,0,1
1775897565946945897,1775897565949583,2,14,14,False,0,0,True,True,4,0,1
1775897566548540920,1775897566530807,2,14,14,False,0,0,True,True,4,0,1
1775897567118577321,1775897567112195,2,14,14,False,0,0,True,True,4,0,1
1775897567660911013,1775897567636041,2,14,14,False,0,0,True,True,4,0,1
1775897568258115471,1775897568144041,2,14,14,False,0,0,True,True,4,0,1
1775897568853170611,1775897568652041,2,14,14,False,0,0,True,True,4,0,1
1775897569423722803,1775897569156041,2,14,14,False,0,0,True,True,4,0,1
1775897569981194580,1775897569660041,2,14,14,False,0,0,True,True,4,0,1
1775897570558141989,1775897570160041,2,14,14,False,0,0,True,True,4,0,1
1775897571150297929,1775897570664041,2,14,14,False,0,0,True,True,4,0,1
1775897571744936953,1775897571172041,2,14,14,False,0,0,True,True,4,0,1
1775897572312512959,1775897571672041,2,14,14,False,0,0,True,True,4,0,1
1775897572898026776,1775897572180041,2,14,14,False,0,0,True,True,4,0,1
1775897573492467969,1775897572688041,2,14,14,False,0,0,True,True,4,0,1
1775897574053078975,1775897573192041,2,14,14,False,0,0,True,True,4,0,1
1775897574600797663,1775897573700041,2,14,14,False,0,0,True,True,4,0,1
1775897575184568379,1775897574204041,2,14,14,False,0,0,True,True,4,0,1
1775897575753092206,1775897574712041,2,14,14,False,0,0,True,True,4,0,1
1775897576326061980,1775897575220041,2,14,14,False,0,0,True,True,4,0,1
1775897576890864564,1775897575724041,2,14,14,False,0,0,True,True,4,0,1
1775897577495021310,1775897576232041,2,14,14,False,0,0,True,True,4,0,1
1775897578087789791,1775897576732041,2,14,14,False,0,0,True,True,4,0,1
1775897578657154269,1775897577236041,2,14,14,False,0,0,True,True,4,0,1
1775897579216580399,1775897577740041,2,14,14,False,0,0,True,True,4,0,1
1775897579623301639,1775897578104041,2,14,14,False,0,0,True,True,4,0,1
1775897579644867455,1775897578116041,2,18,18,False,0,0,True,True,4,0,1
1775897579653965412,1775897578128041,2,18,18,False,0,0,True,True,4,0,1
1775897580233154436,1775897580231962,2,18,18,False,0,0,True,True,4,0,1
1775897580797808297,1775897580805589,2,18,18,False,0,0,True,True,4,0,1
1775897581344699327,1775897581330650,2,18,18,False,0,0,True,True,4,0,1
1775897581867643450,1775897581871834,2,18,18,False,0,0,True,True,4,0,1
1775897582446563386,1775897582373655,2,18,18,False,0,0,True,True,4,0,1
1775897583033454749,1775897582873655,2,18,18,False,0,0,True,True,4,0,1
1775897583623121320,1775897583377655,2,18,18,False,0,0,True,True,4,0,1
1775897584185238891,1775897583881655,2,18,18,False,0,0,True,True,4,0,1
1775897584767009566,1775897584389655,2,18,18,False,0,0,True,True,4,0,1
1775897585376506015,1775897584897655,2,18,18,False,0,0,True,True,4,0,1
1775897585931531838,1775897585405655,2,18,18,False,0,0,True,True,4,0,1
1775897586519740266,1775897585909655,2,18,18,False,0,0,True,True,4,0,1
1775897587119619682,1775897586417655,2,18,18,False,0,0,True,True,4,0,1
1775897587647824663,1775897586889655,1,14,14,False,0,0,False,True,4,6,1
1775897588222351323,1775897587393655,1,14,14,False,0,0,False,True,4,6,1
