received_time_ns,base_mode,custom_mode,system_status
1775928816731218371,209,0,3
1775928817725984321,209,0,3
1775928818724372640,209,0,3
1775928819717410279,209,0,3
1775928820711721474,209,0,3
1775928821709157995,209,0,3
1775928822698678226,209,0,3
1775928823689696169,209,0,3
1775928824736167158,209,0,3
1775928827730068081,81,0,3
1775928827731497842,81,9,3
1775928827751816279,81,9,3
1775928827770910231,81,9,3
