received_time_ns,base_mode,custom_mode,system_status
1775928441667245519,209,0,3
1775928442663912522,209,0,3
1775928443660556938,209,0,3
1775928444667134676,209,0,3
1775928445660170319,209,0,3
1775928446653181166,209,0,3
1775928447647164594,209,0,3
1775928448641890211,209,0,3
1775928449635108230,209,0,3
1775928452628672979,81,0,3
1775928452630153957,81,9,3
1775928452651662307,81,9,3
1775928452671658193,81,9,3
