feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,0.04800454099168319,0.04794068533313435,0.04110258574025579,0.041457910645393684
command_pitch,-0.1480657007462587,-0.14948045086191783,-0.029987073280823517,-0.022370147372681618
command_yaw,0.07739353542091428,0.08088104618251094,0.09322093633114348,0.0966873029284374
command_throttle,0.2708568145685263,0.2697870220525034,0.2678000026717491,0.26540698275300756
roll,-3.9946935584928474,-3.9918100951443574,-4.090282053055909,-4.035836013257628
pitch,-3.5345246808997235,-3.516125144394172,-2.3605867354246577,-2.043313664750996
yaw,-0.9176954153464043,-0.9029879751282213,-0.9080169653581629,-0.8974353004411456
roll_rate,0.35510573805712137,0.42118244232497537,-0.05394663457735236,-0.10985168509942336
pitch_rate,-0.11199541672607727,-0.18004726131863327,-0.0740809870036784,-0.11888082166001643
yaw_rate,1.8120783142110717,1.862311330596331,-0.7772379940229281,-0.7657198274411603
position_x,-0.8164783017712816,-0.7795761100137752,-0.8704004955041016,-0.8473279155500396
position_y,0.7917174431794929,0.8169292571260046,0.7794678482637736,0.8417769968823186
position_z,0.38158520502224363,0.36688243294994144,0.41123614748659654,0.38205520913369995
velocity_x,0.6531002851959558,0.6360973246739119,0.5533717902586244,0.5993139944697303
velocity_y,0.6725618965678539,0.6691020155243734,0.9282168752854753,0.902086696851143
velocity_z,0.8762182627064456,0.885057589213915,0.8811601176370056,0.8834183997337635
altitude,-0.3815852050229956,-0.3668824329509336,-0.4112361474876451,-0.3820552091351406
vertical_speed,-0.8762182627064778,-0.8850575892139436,-0.8811601176373058,-0.8834183997334231
heading,-0.15682946965922076,-0.16081590668687212,-0.1541237299617207,-0.1591517722629932
command_roll__lag_1,0.011396234609091687,0.012696862240484994,0.029829370684030507,0.030220473409315156
command_pitch__lag_1,0.0337353605632292,0.029654647605210537,0.026333167732914622,0.030384429296769516
command_yaw__lag_1,-0.012435743551260175,-0.013029809634428121,-0.007362281666545725,-0.005738351744928862
command_throttle__lag_1,-0.04243732053998506,-0.042016044335872596,-0.04309265076888977,-0.042393964817001556
roll__lag_1,3.0254124954172337,3.0509352793280984,3.21412221674583,3.157020232682265
pitch__lag_1,2.5396099026263688,2.523505658541987,1.4543934900606912,1.2538706426221877
yaw__lag_1,-0.3023426293976614,-0.2948358082744944,-0.28732276595064593,-0.27954469815536026
roll_rate__lag_1,-0.5035420135892634,-0.6125458909188782,0.18303773532639708,0.2687035965448689
pitch_rate__lag_1,0.10318862351139302,0.21140919417637827,0.08779264828062074,0.17228429296757963
yaw_rate__lag_1,-1.4791610718004933,-1.5525087904129038,0.5239594444158931,0.5070128971994712
position_x__lag_1,-0.2284187786868317,-0.2164288589614918,-0.21328413127967988,-0.20220019760557167
position_y__lag_1,0.18375619453630607,0.18270842228791961,0.1438440597303908,0.15808155813014232
position_z__lag_1,0.12445174091730296,0.11868578582642242,0.1255957198041352,0.11632537978866811
velocity_x__lag_1,-0.2768486602417758,-0.2816626232612156,-0.19482092818335472,-0.19130160174858746
velocity_y__lag_1,-0.7095064710974589,-0.7140685938093995,-0.9336852040948663,-0.9642136728816952
velocity_z__lag_1,-0.7862545919817611,-0.7919233639063271,-0.7951743432157394,-0.7929333030682271
altitude__lag_1,-0.12445174091656327,-0.11868578582550168,-0.12559571980275638,-0.11632537978789853
vertical_speed__lag_1,0.786254591979712,0.7919233639077239,0.7951743432152667,0.7929333030666582
