received_time_ns,event_type,field_name,previous_value,current_value
1775885627500089144,vehicle_status_events,nav_state,4,2
1775885627500089144,vehicle_status_events,pre_flight_checks_pass,True,False
1775885627626106808,vehicle_status_events,pre_flight_checks_pass,False,True
1775885628740538951,vehicle_status_events,arming_state,1,2
1775885628740538951,vehicle_status_events,nav_state,2,14
1775885637907546301,vehicle_status_events,nav_state,14,2
1775885646010138047,vehicle_status_events,nav_state,2,18
1775885653216749247,vehicle_status_events,arming_state,2,1
1775885653216749247,vehicle_status_events,nav_state,18,2
1775885653460658595,vehicle_status_events,pre_flight_checks_pass,True,False
1775885653573569085,vehicle_status_events,pre_flight_checks_pass,False,True
1775885654165077809,vehicle_status_events,pre_flight_checks_pass,True,False
