received_time_ns,timestamp,timestamp_sample,x,y,z,vx,vy,vz,heading,dist_bottom,dist_bottom_valid,xy_valid,z_valid,v_xy_valid,v_z_valid
1775898952917324257,1775898951766807,1775898951766807,-0.09857773035764694,0.08889821916818619,-1.2095186710357666,-0.011945240199565887,-0.011021504178643227,-0.006816062610596418,1.5723860263824463,0.12795984745025635,True,True,True,True,True
1775898952925761919,1775898951786807,1775898951782807,-0.10003681480884552,0.08868332207202911,-1.2081313133239746,-0.012811210006475449,-0.010875094681978226,-0.0062985774129629135,1.5723453760147095,0.12655675411224365,True,True,True,True,True
1775898952931406696,1775898951790807,1775898951790807,-0.10074955970048904,0.08857963979244232,-1.2074629068374634,-0.013222288340330124,-0.010808687657117844,-0.006052329670637846,1.5723280906677246,0.12588119506835938,True,True,True,True,True
1775898952939600266,1775898951798807,1775898951798807,-0.10145153850317001,0.0884784534573555,-1.2068363428115845,-0.013633902184665203,-0.010740234516561031,-0.005841738544404507,1.5723137855529785,0.12445390224456787,True,True,True,True,True
1775898952954974270,1775898951806807,1775898951806807,-0.10215504467487335,0.08835185319185257,-1.206225037574768,-0.014053892344236374,-0.010707988403737545,-0.005603961646556854,1.5722976922988892,0.12383711338043213,True,True,True,True,True
1775898952960756357,1775898951814807,1775898951814807,-0.10284848511219025,0.08822783827781677,-1.2056283950805664,-0.014467389322817326,-0.010681423358619213,-0.0053812977857887745,1.5722960233688354,0.12323331832885742,True,True,True,True,True
1775898952971847995,1775898951830807,1775898951830807,-0.10420635342597961,0.08798719197511673,-1.2044775485992432,-0.015259907580912113,-0.010630495846271515,-0.004952528048306704,1.5722931623458862,0.12206947803497314,True,True,True,True,True
1775898952981436520,1775898951838807,1775898951838807,-0.10487131029367447,0.08787056803703308,-1.2039227485656738,-0.015633471310138702,-0.010601432994008064,-0.004755697678774595,1.5722936391830444,0.12150895595550537,True,True,True,True,True
1775898952993005686,1775898951846807,1775898951846807,-0.10552732646465302,0.08775635063648224,-1.2034066915512085,-0.0160134956240654,-0.010578887537121773,-0.004568795207887888,1.5722943544387817,0.12019360065460205,True,True,True,True,True
1775898953000597569,1775898951854807,1775898951854807,-0.10617474466562271,0.08764445781707764,-1.202902913093567,-0.016380442306399345,-0.010560776107013226,-0.004363222047686577,1.5722962617874146,0.11968350410461426,True,True,True,True,True
1775898953012702663,1775898951870807,1775898951870807,-0.1074884831905365,0.08740545064210892,-1.2014214992523193,-0.01707850769162178,-0.010659555904567242,-0.0037971758283674717,1.572298526763916,0.13404083251953125,True,True,True,True,True
1775898953027288103,1775898951878807,1775898951878807,-0.1081538051366806,0.0872776135802269,-1.2004549503326416,-0.01740524172782898,-0.010724055580794811,-0.003414209233596921,1.572303056716919,0.1331174373626709,True,True,True,True,True
1775898953036788149,1775898951886807,1775898951886807,-0.10879542678594589,0.08715341985225677,-1.1995104551315308,-0.017684150487184525,-0.010774079710245132,-0.003041442483663559,1.5723081827163696,0.13221502304077148,True,True,True,True,True
1775898953043893352,1775898951894807,1775898951894807,-0.1094282940030098,0.08703085780143738,-1.1985875368118286,-0.017983591184020042,-0.010821283794939518,-0.0026765980292111635,1.5723154544830322,0.13133656978607178,True,True,True,True,True
1775898953066023988,1775898951910807,1775898951910807,-0.1107681393623352,0.08676673471927643,-1.196692943572998,-0.018578840419650078,-0.0109073705971241,-0.00191108463332057,1.5723285675048828,0.12869811058044434,True,True,True,True,True
1775898953070757771,1775898951918807,1775898951918807,-0.11145137250423431,0.08663172274827957,-1.1957323551177979,-0.01888311840593815,-0.010931073687970638,-0.0015299580991268158,1.572337031364441,0.12778246402740479,True,True,True,True,True
1775898953092033668,1775898951938807,1775898951934807,-0.11274250596761703,0.0863795131444931,-1.1939538717269897,-0.019449079409241676,-0.010975033044815063,-0.0008079354884102941,1.5723538398742676,0.12609529495239258,True,True,True,True,True
1775898953104191945,1775898951950807,1775898951950807,-0.11393549293279648,0.08613865822553635,-1.1923822164535522,-0.019929347559809685,-0.01106286235153675,-0.00013873004354536533,1.5723730325698853,0.12373316287994385,True,True,True,True,True
1775898953123085863,1775898951958807,1775898951958807,-0.11449915170669556,0.08601989597082138,-1.1916383504867554,-0.02016265131533146,-0.011113585904240608,0.00016489395056851208,1.5723894834518433,0.12303459644317627,True,True,True,True,True
1775898953131785185,1775898951966807,1775898951966807,-0.1150507777929306,0.08590342104434967,-1.1909184455871582,-0.020369352772831917,-0.011152598075568676,0.000471136620035395,1.57240629196167,0.12236034870147705,True,True,True,True,True
1775898953139752679,1775898951974807,1775898951974807,-0.11559154093265533,0.08578892052173615,-1.190219759941101,-0.020582331344485283,-0.011185322888195515,0.0007767128990963101,1.5724239349365234,0.12170779705047607,True,True,True,True,True
1775898953156291913,1775898951990807,1775898951990807,-0.11650337278842926,0.08564694225788116,-1.189275860786438,-0.02103167027235031,-0.011061549186706543,0.001256965333595872,1.5724595785140991,0.10876297950744629,True,True,True,True,True
1775898953165127073,1775898951998807,1775898951998807,-0.11688117682933807,0.085619255900383,-1.189016342163086,-0.021258972585201263,-0.010919418185949326,0.001424293965101242,1.5724750757217407,0.10851991176605225,True,True,True,True,True
1775898953188326365,1775898952018807,1775898952018807,-0.11725630611181259,0.08559305220842361,-1.188761830329895,-0.021491793915629387,-0.01077799778431654,0.001571979490108788,1.5724900960922241,0.10828220844268799,True,True,True,True,True
1775898953192392734,1775898952026807,1775898952026807,-0.11762894690036774,0.08556825667619705,-1.1885120868682861,-0.021718233823776245,-0.010640176013112068,0.0017167717451229692,1.5725092887878418,0.10804975032806396,True,True,True,True,True
1775898953200770909,1775898952034807,1775898952034807,-0.11799969524145126,0.08554746955633163,-1.1882668733596802,-0.021940363571047783,-0.010537016205489635,0.0018625343218445778,1.5725263357162476,0.10782206058502197,True,True,True,True,True
1775898953208191275,1775898952042807,1775898952042807,-0.11836829036474228,0.08552778512239456,-1.1880258321762085,-0.022167500108480453,-0.010405383072793484,0.002026761183515191,1.572535514831543,0.10759902000427246,True,True,True,True,True
1775898953226837037,1775898952050807,1775898952050807,-0.11873480677604675,0.08550935983657837,-1.1878135204315186,-0.02237972989678383,-0.010275830514729023,0.002170146908611059,1.572544813156128,0.10663747787475586,True,True,True,True,True
1775898953234908433,1775898952058807,1775898952058807,-0.11909938603639603,0.0854920819401741,-1.1876044273376465,-0.022604351863265038,-0.010161032900214195,0.002314229030162096,1.5725547075271606,0.10644590854644775,True,True,True,True,True
1775898953257358584,1775898952066807,1775898952066807,-0.11946211010217667,0.08547583967447281,-1.1873986721038818,-0.022808179259300232,-0.010062448680400848,0.002448396058753133,1.5725635290145874,0.10625815391540527,True,True,True,True,True
1775898953264915716,1775898952074807,1775898952074807,-0.11982373893260956,0.0854627713561058,-1.187196135520935,-0.023013582453131676,-0.009966453537344933,0.002567509887740016,1.5725719928741455,0.10607421398162842,True,True,True,True,True
1775898953276258037,1775898952090807,1775898952090807,-0.12054166197776794,0.08543949574232101,-1.1868007183074951,-0.023423239588737488,-0.009767213836312294,0.0027939805295318365,1.5725877285003662,0.10571742057800293,True,True,True,True,True
1775898953291841190,1775898952102807,1775898952098807,-0.12089812010526657,0.0854291319847107,-1.1866079568862915,-0.023628931492567062,-0.00967306736856699,0.0028934094589203596,1.5725973844528198,0.1055448055267334,True,True,True,True,True
1775898953299578479,1775898952110807,1775898952106807,-0.12121544033288956,0.08540943264961243,-1.1864432096481323,-0.023790113627910614,-0.009601587429642677,0.003003613790497184,1.5726072788238525,0.10462558269500732,True,True,True,True,True
1775898953307287449,1775898952118807,1775898952114807,-0.12153148651123047,0.08539052307605743,-1.1862809658050537,-0.023943167179822922,-0.009536536410450935,0.003118072170764208,1.5726286172866821,0.10448312759399414,True,True,True,True,True
