future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.017987125263867886,-6.0554610497509306e-05,1.2607870303327218e-09,-1.4647608126416856e-10,-1.3999671560904758e-10,-9.173706239096191e-11
