received_time_ns,event_type,field_name,previous_value,current_value
1775885942869538552,vehicle_control_mode_events,flag_armed,False,True
1775885942869538552,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885942869538552,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885962756198215,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885962756198215,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885969072914462,vehicle_control_mode_events,flag_armed,True,False
1775885969072914462,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885969072914462,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
