received_time_ns,event_type,field_name,previous_value,current_value
1775896471269630837,vehicle_status_events,nav_state,4,2
1775896471269630837,vehicle_status_events,pre_flight_checks_pass,True,False
1775896471399455570,vehicle_status_events,pre_flight_checks_pass,False,True
1775896472467950524,vehicle_status_events,arming_state,1,2
1775896472467950524,vehicle_status_events,nav_state,2,14
1775896482441177101,vehicle_status_events,nav_state,14,2
1775896490488999678,vehicle_status_events,nav_state,2,18
1775896497788687051,vehicle_status_events,arming_state,2,1
1775896497788687051,vehicle_status_events,nav_state,18,2
1775896498518049762,vehicle_status_events,pre_flight_checks_pass,True,False
