window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
-0.004397125213199071,0.004793174258238019,164.1301789453563,-0.12556346930727832,0.3261417640088801,-0.07467850711027524,-0.004397125213199071,0.004793174258238019,164.1301789453563,-0.12556346930546033,0.3261417640105709,-0.07467850711027524
