future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.003830267130232677,-0.04918459218510398,0.3383290322950927,-0.16035630758210545,0.252534065271939,0.8962155941664302,555755504.454756,-2419952321.312582,-14.877668228300966,-33.5998037729794,-10.163443677341458,316.36570376715645,14.877668228300966,-316.36570376715645,0.3383290322950927
