received_time_ns,event_type,field_name,previous_value,current_value
1775659355857452237,vehicle_status_events,arming_state,1,2
1775659355857452237,vehicle_status_events,nav_state,4,14
1775659372871130817,vehicle_status_events,nav_state,14,18
1775659379181000306,vehicle_status_events,arming_state,2,1
1775659379181000306,vehicle_status_events,nav_state,18,14
1775659379181000306,vehicle_status_events,pre_flight_checks_pass,True,False
