future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.09431053609412608,0.004132376613724231,-98.7084782446847,0.1962138988012368,0.18458228773754168,0.21136070981339056,-1872041.4979332082,861043.9663129989,0.01485293310066354,0.0,0.0,0.19316077695034925,-0.01485293310066354,-0.19316077695034925,-98.7084782446847
