received_time_ns,x,y,z,vx,vy,vz
1775929977303074932,0.0,0.0,0.027,0.0,0.0,0.03
1775929977355792355,0.0,0.0,0.027,0.0,0.0,0.03
1775929977408137814,0.0,0.0,0.027,0.0,0.0,0.03
1775929977460434247,0.0,0.0,0.027,0.0,0.0,0.03
1775929977512536553,0.0,0.0,0.027,0.0,0.0,0.03
1775929977564803671,0.0,0.0,0.027,0.0,0.0,0.03
1775929977617504004,0.0,0.0,0.027,0.0,0.0,0.03
1775929977669739280,0.0,0.0,0.027,0.0,0.0,0.03
1775929977722222221,0.0,0.0,0.027,0.0,0.0,0.03
1775929977774626629,0.0,0.0,0.027,0.0,0.0,0.03
1775929977775976550,0.0,0.0,0.027,0.0,0.0,0.02
1775929977827413176,0.0,0.0,0.027,0.0,0.0,0.02
1775929977879150176,0.0,0.0,0.027,0.0,0.0,0.02
1775929977930927915,0.0,0.0,0.027,0.0,0.0,0.02
1775929977983315586,0.0,0.0,0.027,0.0,0.0,0.02
1775929978035911331,0.0,0.0,0.027,0.0,0.0,0.02
1775929978088765715,0.0,0.0,0.027,0.0,0.0,0.02
1775929978141654342,0.0,0.0,0.027,0.0,0.0,0.02
1775929978193498446,0.0,0.0,0.027,0.0,0.0,0.02
1775929978245800311,0.0,0.0,0.027,0.0,0.0,0.02
1775929978297841805,0.0,0.0,0.027,0.0,0.0,0.02
1775929978350598679,0.0,0.0,0.027,0.0,0.0,0.02
1775929978402885758,0.0,0.0,0.027,0.0,0.0,0.02
1775929978454837966,0.0,0.0,0.027,0.0,0.0,0.01
1775929978507226077,0.0,0.0,0.027,0.0,0.0,0.01
1775929978560893768,0.0,0.0,0.027,0.0,0.0,0.01
1775929978616022812,0.0,0.0,0.027,0.0,0.0,0.01
1775929978669455318,0.0,0.0,0.027,0.0,0.0,0.01
1775929978681337898,0.0,0.0,0.027,0.0,0.0,0.01
1775929978733467271,0.0,0.0,0.027,0.0,0.0,0.01
1775929978785305774,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929978837607255,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929978892629219,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929978945009041,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929978996804854,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929979048681562,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929979101059840,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929979152812570,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929979204785668,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
