received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775929977303156250,12587,0,100,0
1775929977355901483,12587,0,100,0
1775929977408217724,12587,0,100,0
1775929977460528045,12587,0,100,0
1775929977512617839,12587,0,100,0
1775929977564929152,12587,0,100,0
1775929977617621196,12587,0,100,0
1775929977669823894,12587,0,100,0
1775929977722321812,12587,0,100,0
1775929977774708875,12587,0,100,0
1775929977776026922,12587,0,100,0
1775929977827493438,12587,0,100,0
1775929977879233094,12587,0,100,0
1775929977931028338,12587,0,100,0
1775929977983424329,12587,0,100,0
1775929978036029579,12587,0,100,0
1775929978088871643,12587,0,100,0
1775929978141740300,12587,0,100,0
1775929978193613782,12587,0,100,0
1775929978245884541,12587,0,100,0
1775929978297980983,12587,0,100,0
1775929978350710847,12587,0,100,0
1775929978402977221,12587,0,100,0
1775929978454940309,12587,0,100,0
1775929978507361319,12587,0,100,0
1775929978561005168,12587,0,100,0
1775929978616226314,12587,0,100,0
1775929978669544828,12587,0,100,0
1775929978681425712,12587,0,100,0
1775929978733550861,12587,0,100,0
1775929978785415190,12587,0,100,0
1775929978837689469,12587,0,100,0
1775929978892713961,12587,0,100,0
1775929978945102360,12587,0,100,0
1775929978996890204,12587,0,100,0
1775929979048801730,12587,0,100,0
1775929979101140390,12587,0,100,0
1775929979152897376,12587,0,100,0
1775929979204894444,12587,0,100,0
1775929979256836627,12587,41,99,0
1775929979308861952,12587,41,99,0
1775929979360760485,12587,91,99,0
1775929979412570147,12587,91,99,0
1775929979464821536,12587,348,99,0
1775929979516908754,12587,348,99,0
1775929979569465157,12587,697,99,0
1775929979582331103,12587,697,99,0
1775929979634967512,12587,1071,99,0
1775929979686738355,12587,1071,99,0
1775929979738668281,12587,1503,99,0
1775929979790474327,12587,1503,99,0
1775929979842376348,12587,2010,99,0
1775929979894307458,12587,2010,99,0
1775929979946146626,12587,2592,99,0
1775929979998064968,12587,2592,99,0
1775929980050092911,12587,3157,99,0
1775929980101936008,12587,3157,99,0
1775929980153878663,12587,3439,99,0
1775929980205661244,12587,3439,99,0
1775929980257874959,12587,3772,99,0
1775929980309948408,12587,3772,99,0
1775929980362234481,12587,4146,99,0
1775929980414062952,12587,4146,99,0
1775929980466085422,12587,4536,99,0
1775929980517917734,12587,4536,99,0
1775929980569752030,12587,3390,99,0
1775929980622064920,12587,3390,99,0
1775929980674273547,12587,2708,99,0
1775929980675491842,12587,2708,99,0
1775929980727134252,12587,2692,99,0
1775929980779299452,12587,2692,99,0
1775929980831312577,12587,2866,99,0
1775929980883316933,12587,2866,99,0
1775929980935071096,12587,2908,99,0
1775929980988190380,12587,2908,99,0
1775929981041223284,12587,2849,99,0
1775929981093298326,12587,2849,99,0
1775929981146405761,12587,2791,99,0
1775929981198973862,12587,2791,99,0
1775929981251220788,12587,2741,99,0
1775929981303232945,12587,2741,99,0
1775929981355515010,12587,2717,99,0
1775929981414237917,12587,2717,99,0
1775929981466048780,12587,2675,99,0
1775929981517887837,12587,2675,99,0
1775929981570038212,12587,2567,99,0
1775929981582785009,12587,2567,99,0
1775929981635015646,12587,2559,99,0
1775929981687013402,12587,2559,99,0
1775929981739030520,12587,2617,99,0
1775929981790892394,12587,2617,99,0
1775929981842782751,12587,2733,99,0
1775929981894590029,12587,2733,99,0
1775929981946467361,12587,2883,99,0
1775929981998333716,12587,2883,99,0
1775929982050327593,12587,2966,99,0
1775929982102851139,12587,2966,99,0
1775929982154591077,12587,2966,99,0
1775929982207666567,12587,2966,99,0
1775929982271020740,12587,2966,99,0
1775929982322880302,12587,2966,99,0
1775929982324098533,12587,2957,99,0
1775929982426817875,12587,2957,99,0
1775929982428073773,12587,3049,99,0
1775929982479546332,12587,3049,99,0
1775929982531744575,12587,3157,99,0
1775929982584536140,12587,3157,99,0
1775929982637913571,12587,3132,99,0
1775929982689849619,12587,3132,99,0
1775929982742578076,12587,3082,99,0
1775929982794843459,12587,3082,99,0
1775929982847462564,12587,2974,99,0
1775929982899841492,12587,2974,99,0
1775929982951807206,12587,2833,99,0
1775929983004118865,12587,2833,99,0
1775929983056122879,12587,2783,99,0
1775929983108446979,12587,2783,99,0
1775929983160650431,12587,2791,99,0
1775929983213116973,12587,2791,99,0
1775929983265416752,12587,2800,99,0
1775929983317561607,12587,2800,99,0
1775929983370077017,12587,2816,99,0
1775929983423901992,12587,2816,99,0
1775929983476009181,12587,2833,99,0
1775929983477654769,12587,2833,99,0
1775929983529260643,12587,2841,99,0
1775929983581467455,12587,2841,99,0
1775929983634531159,12587,2858,98,0
1775929983688666076,12587,2858,98,0
1775929983740794003,12587,2866,98,0
1775929983792659542,12587,2866,98,0
1775929983844956600,12587,2874,98,0
1775929983896881056,12587,2874,98,0
1775929983949966939,12587,2883,98,0
1775929984014767828,12587,2883,98,0
1775929984066817309,12587,2891,98,0
1775929984118761535,12587,2891,98,0
1775929984171361679,12587,2899,98,0
1775929984223832566,12587,2899,98,0
1775929984275766423,12587,2899,98,0
1775929984277211997,12587,2899,98,0
1775929984329034230,12587,2908,98,0
1775929984380969399,12587,2908,98,0
1775929984433352696,12587,2908,98,0
1775929984485493064,12587,2908,98,0
1775929984537833382,12587,2908,98,0
1775929984590348560,12587,2908,98,0
1775929984642483615,12587,2908,98,0
1775929984694482373,12587,2908,98,0
1775929984746431527,12587,2908,98,0
1775929984798578167,12587,2908,98,0
1775929984850679524,12587,2908,98,0
1775929984902452377,12587,2908,98,0
1775929984954241040,12587,2908,98,0
1775929985006204819,12587,2908,98,0
1775929985058098345,12587,2908,98,0
1775929985109881080,12587,2908,98,0
1775929985161980445,12587,2908,98,0
1775929985213783694,12587,2908,98,0
1775929985266011676,12587,2908,98,0
1775929985317916115,12587,2908,98,0
1775929985369809226,12587,2908,98,0
1775929985421961843,12587,2908,98,0
1775929985474089658,12587,2908,98,0
1775929985475316529,12587,2908,98,0
1775929985577278237,12587,2908,98,0
1775929985578510260,12587,2908,98,0
1775929985630027440,12587,2908,98,0
1775929985681959497,12587,2908,98,0
1775929985733795708,12587,2908,98,0
1775929985787297476,12587,2908,98,0
1775929985839072914,12587,2908,98,0
1775929985891240156,12587,2908,98,0
1775929985944432527,12587,2908,98,0
1775929985996276354,12587,2908,98,0
1775929986048062987,12587,2899,98,0
1775929986100027231,12587,2899,98,0
1775929986153024124,12587,2899,98,0
1775929986205211744,12587,2899,98,0
1775929986257070636,12587,2899,98,0
1775929986308933113,12587,2899,98,0
1775929986360907726,12587,2899,98,0
1775929986413772258,12587,2899,98,0
1775929986465988840,12587,2899,98,0
1775929986518228815,12587,2899,98,0
1775929986580987741,12587,2899,98,0
1775929986583335843,12587,2899,98,0
1775929986635636879,12587,2899,98,0
1775929986687993215,12587,2899,98,0
1775929986748600245,12587,2899,98,0
1775929986800699443,12587,2899,98,0
1775929986853222606,12587,2899,98,0
1775929986906541218,12587,2899,98,0
1775929986958506134,12587,2899,98,0
1775929987010688921,12587,2899,98,0
1775929987062661126,12587,2891,98,0
1775929987115340517,12587,2891,98,0
1775929987167677132,12587,2899,98,0
1775929987220398414,12587,2899,98,0
1775929989273991689,12587,2891,98,0
1775929989275488466,12587,2891,98,0
1775929989276453718,12587,2899,98,0
1775929989277364022,12587,2899,98,0
1775929989278265749,12587,2816,98,0
1775929989279124785,12587,2816,98,0
1775929989280089557,12587,2692,98,0
1775929989281143967,12587,2692,98,0
1775929989282053374,12587,2625,98,0
1775929989282909819,12587,2625,98,0
1775929989283766679,12587,2584,98,0
1775929989288452959,12587,2584,98,0
1775929989290061264,12587,2559,97,0
1775929989291307912,12587,2559,97,0
1775929989292455704,12587,2542,97,0
1775929989294379807,12587,2542,97,0
1775929989295659705,12587,2525,97,0
1775929989297070460,12587,2525,97,0
1775929989298996227,12587,2517,97,0
1775929989300329729,12587,2517,97,0
1775929989302147200,12587,2509,97,0
1775929989303942270,12587,2509,97,0
1775929989305613011,12587,2509,97,0
1775929989306726978,12587,2509,97,0
1775929989307594558,12587,2500,97,0
1775929989308527040,12587,2500,97,0
1775929989309367771,12587,2500,97,0
1775929989310265498,12587,2500,97,0
1775929989311107317,12587,2509,97,0
1775929989312042070,12587,2509,97,0
1775929989312984505,12587,2500,97,0
1775929989313922810,12587,2500,97,0
1775929989315009159,12587,2500,97,0
1775929989315963722,12587,2500,97,0
1775929989316938030,12587,2525,97,0
1775929989317833197,12587,2525,97,0
1775929989318971453,12587,2592,97,0
1775929989322926802,12587,2592,97,0
1775929989324659692,12587,2658,97,0
1775929989326187767,12587,2658,97,0
1775929989327267555,12587,2717,97,0
1775929989328389041,12587,2717,97,0
1775929989329430682,12587,2750,97,0
