received_time_ns,base_mode,custom_mode,system_status
1775929978247038544,209,20,3
1775929979258128208,209,20,4
1775929980259178988,209,20,4
1775929981252502287,209,20,4
1775929982272149748,209,20,4
1775929983266599748,209,20,4
1775929984277071187,209,20,4
1775929985267162701,209,20,4
1775929986258213981,209,20,4
1775929989275155867,209,20,4
1775929989275345384,209,9,4
1775929989303746288,209,9,4
1775929989328247239,209,9,4
