future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.03999999999999934,0.030000000000000325,355.57000000000556,0.010450115012538473,0.00156814044171657,0.36080337177982535,-6484885.602279363,27353797.22009384,0.027000000000000163,0.0,0.0,-0.07111268149168098,-0.027000000000000163,0.07111268149168098,355.57000000000556
