received_time_ns,event_type,field_name,previous_value,current_value
1775658265318361272,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658265318361272,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775658265599595748,vehicle_control_mode_events,flag_armed,False,True
1775658265599595748,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775658265599595748,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775658274048436530,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658274048436530,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775658282151669864,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775658282151669864,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775658287968918622,vehicle_control_mode_events,flag_armed,True,False
1775658287968918622,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658287968918622,vehicle_control_mode_events,flag_control_auto_enabled,True,False
