feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,4.2763574632291535e-06,5.4583913745723016e-05,-2.4043437154284253e-06,2.2050355656466084e-05
command_pitch,1.4097985698248414e-05,2.09421618834002e-05,-3.1994830878515254e-06,5.094357998325494e-06
command_yaw,4.7025911763828694e-05,0.00011180062927948069,-8.696038237151202e-06,3.772184267076433e-05
command_throttle,-0.000784875302654429,8.524301129243355e-06,-5.31070603015112e-05,3.907017501332113e-05
roll,0.02358864622660136,0.007216468630372573,-0.007485371694091765,0.0029212109892360655
pitch,-0.08452104280000337,0.00347869067140447,-0.001402916932142434,-0.030104498210561735
yaw,-0.0070541741312239795,-0.0043604007448223535,-0.0015009963358486684,0.0026314848935770547
roll_rate,0.0042294201774550864,0.0029272520106298013,0.0003497662077725128,0.0012069973941485346
pitch_rate,0.001872088394282205,-0.0004150892684904691,0.0029866483421164265,0.006397040047000358
yaw_rate,-0.0019102236670393248,4.5245987591154294e-05,-0.0006812007223170706,-0.0004606037834120616
position_x,1.4123762404098188e-13,1.551469264714089e-13,-2.8211858721743692e-14,3.106030956181186e-14
position_y,-3.3488517912178974e-14,-3.676420806081767e-14,6.6921839358233025e-15,-7.352171686039286e-15
position_z,9.70159996950837e-09,6.684705935637648e-07,3.768160837614825e-08,3.367317415127668e-07
velocity_x,-1.853808588167178e-05,2.111526976740123e-05,4.522964761003499e-06,1.5515776892248944e-05
velocity_y,2.214700819686903e-06,8.45134988226426e-06,-5.64454725890812e-07,3.075963611287278e-06
velocity_z,-2.8541484258266755e-06,-7.993365602225761e-06,5.699253771982946e-07,-2.7979386512166825e-06
altitude,-9.701599964096571e-09,-6.684705935609503e-07,-3.7681608375275115e-08,-3.3673174151098204e-07
vertical_speed,2.8541484258800225e-06,7.99336560224347e-06,-5.699253771924721e-07,2.797938651218965e-06
heading,-0.007054174131233704,-0.0043604007448237265,-0.0015009963358655468,0.002631484893556906
mode_guided_nogps,0.0,0.0,0.0,0.0
mode_stabilize,0.0,0.0,0.0,0.0
clip__command_roll,4.276357463196248e-06,5.458391374569324e-05,-2.4043437154181584e-06,2.2050355656459054e-05
sq__command_roll,0.00036349079870399265,0.0008789331863993052,-0.000371702777080582,2.59735920271642e-05
clip__command_pitch,1.4097985698435166e-05,2.094216188341309e-05,-3.1994830878646015e-06,5.094357998271367e-06
sq__command_pitch,-0.001079406959693018,-0.0016267678934617624,0.00014047037263150209,-0.0005012278282486171
clip__command_yaw,4.702591176328262e-05,0.00011180062928022808,-8.696038237163294e-06,3.772184267114803e-05
sq__command_yaw,0.0036214547327068605,-0.005532714823167599,0.00021784399763048824,-0.0026883670223008037
clip__command_throttle,0.0,0.0,0.0,0.0
sq__command_throttle,0.0004927457097898451,0.003060599944419432,-0.0005341940906112113,0.0008546479258174014
sq__roll,0.09435458491248469,0.028865874521701092,-0.02994148677740336,0.011684843957766037
sq__pitch,1.4647900017789304,-0.22597240181348344,-0.0426754263647292,0.44329387234810014
sq__yaw,-9.80338105171177e-06,-6.058139493060487e-06,-2.085187049698187e-06,3.655125032211133e-06
sq__roll_rate,6.714397421147883e-05,0.0033650504242606696,0.00018497667318917194,0.0012277804999939568
sq__pitch_rate,0.021038155355977153,0.006577763225111864,0.01616917014509991,0.015441256729063546
sq__yaw_rate,-0.00041423459448398155,-4.781731410795125e-06,-8.236901015282454e-05,2.754400708195642e-05
backend_ardupilot__command_roll,4.2763574631972916e-06,5.45839137456921e-05,-2.4043437154169108e-06,2.2050355656462103e-05
backend_ardupilot__command_pitch,1.4097985698555848e-05,2.0942161883370936e-05,-3.1994830878701207e-06,5.094357998247558e-06
backend_ardupilot__command_yaw,4.7025911763345546e-05,0.00011180062928024843,-8.696038237175346e-06,3.772184267115005e-05
backend_ardupilot__command_throttle,-0.0007848753026688169,8.524301124328016e-06,-5.310706030023532e-05,3.90701750140364e-05
