future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.5068223034253759,0.03363800788962721,192.72694618527584,2.4390757737724735,-0.302966018199027,-11.37974623394318
