received_time_ns,timestamp,torque_setpoint_achieved,thrust_setpoint_achieved,unallocated_torque_x,unallocated_torque_y,unallocated_torque_z,unallocated_thrust_x,unallocated_thrust_y,unallocated_thrust_z,max_actuator_saturation,handled_motor_failure_mask
1775659299051668480,3360000,True,True,-3.385902164154686e-05,8.655037163407542e-06,2.785357310131076e-06,0.0,0.0,2.902046821167542e-13,2,0
1775659299059668480,3368000,True,True,-7.404508323816117e-06,-2.521231544960756e-05,3.966840449720621e-05,0.0,0.0,1.2144034692782024e-13,2,0
1775659299251668480,3560000,True,True,-1.1641532182693481e-10,7.275957614183426e-11,3.637978807091713e-11,0.0,0.0,0.0,2,0
1775659299451668480,3760000,True,True,-1.1641532182693481e-10,5.093170329928398e-11,7.003109203651547e-11,0.0,0.0,0.0,2,0
1775659299651668480,3960000,True,True,0.0,5.820766091346741e-11,2.9103830456733704e-11,0.0,0.0,0.0,2,0
1775659299851668480,4160000,True,True,-1.1641532182693481e-10,5.820766091346741e-11,2.1827872842550278e-11,0.0,0.0,0.0,2,0
1775659300051668480,4360000,True,True,-0.00020887248683720827,5.820766091346741e-11,-8.504420293320436e-06,0.0,0.0,0.0,2,0
1775659300251668480,4560000,False,True,-0.001567659666761756,1.1641532182693481e-10,-6.08090813329909e-05,0.0,0.0,0.0,2,0
1775659300451668480,4760000,True,True,-0.00032613310031592846,8.731149137020111e-11,-9.76590126811061e-06,0.0,0.0,0.0,2,0
1775659300647668480,4956000,True,True,-1.1641532182693481e-10,0.0,-3.637978807091713e-12,0.0,0.0,0.0,2,0
1775659300847668480,5156000,True,True,-1.1641532182693481e-10,4.3655745685100555e-11,2.887645678129047e-11,0.0,0.0,0.0,2,0
1775659301047668480,5356000,True,True,0.0,5.820766091346741e-11,5.3660187404602766e-11,0.0,0.0,0.0,2,0
1775659301247668480,5556000,True,True,-1.1641532182693481e-10,5.820766091346741e-11,4.3655745685100555e-11,0.0,0.0,0.0,2,0
1775659301451668480,5760000,True,True,-5.820766091346741e-11,2.9103830456733704e-11,-4.3655745685100555e-11,0.0,0.0,0.0,2,0
1775659301651668480,5960000,True,True,-1.1641532182693481e-10,2.1827872842550278e-11,7.821654435247183e-11,0.0,0.0,0.0,2,0
1775659301851668480,6160000,True,True,2.000888343900442e-11,0.0,6.093614501878619e-11,0.0,0.0,0.0,2,0
1775659302051668480,6360000,True,True,0.00039025035221129656,1.1641532182693481e-10,-2.8119731723563746e-05,0.0,0.0,0.0,2,0
1775659302251668480,6560000,True,True,0.0005784814711660147,1.1641532182693481e-10,-2.983029389724834e-06,0.0,0.0,0.0,2,0
1775659302451668480,6760000,True,True,-1.1641532182693481e-10,5.820766091346741e-11,-2.3646862246096134e-11,0.0,0.0,0.0,2,0
1775659302651668480,6960000,True,True,0.00019943073857575655,1.1641532182693481e-10,5.6843418860808015e-12,0.0,0.0,0.0,2,0
1775659302851668480,7160000,True,True,0.00018963735783472657,5.820766091346741e-11,-4.690075172675279e-07,0.0,0.0,0.0,2,0
1775659303051668480,7360000,True,True,0.0007921858923509717,0.0,-1.2088521543773822e-06,0.0,0.0,0.0,2,0
1775659303251668480,7560000,True,True,0.00045212567783892155,0.0,7.548806024715304e-11,0.0,0.0,0.0,2,0
1775659303451668480,7760000,True,True,0.0003728498122654855,1.1641532182693481e-10,5.820766091346741e-11,0.0,0.0,0.0,2,0
1775659303651668480,7960000,True,True,0.00031432247487828135,0.0,4.729372449219227e-11,0.0,0.0,0.0,2,0
