received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775659299051668480,3360000,0.0,0.0,0.0,0.0
1775659299055668480,3364000,0.0,0.0,0.0,0.0
1775659299251668480,3560000,0.0,0.0,0.0,0.0
1775659299451668480,3760000,0.0,0.0,0.0,0.0
1775659299651668480,3960000,0.0,0.0,0.0,0.0
1775659299851668480,4160000,0.0,0.0,0.0,0.0
1775659300051668480,4360000,0.0,0.0,0.0,0.0
1775659300251668480,4560000,0.0,0.0,0.0,0.0
1775659300451668480,4760000,0.0,0.0,0.0,0.0
1775659300651668480,4960000,0.0,0.0,0.0,0.0
1775659300851668480,5160000,0.0,0.0,0.0,0.0
1775659301051668480,5360000,0.0,0.0,0.0,0.0
1775659301251668480,5560000,0.0,0.0,0.0,0.0
1775659301451668480,5760000,0.0,0.0,0.0,0.0
1775659301651668480,5960000,0.0,0.0,0.0,0.0
1775659301851668480,6160000,0.0,0.0,0.0,0.0
1775659302051668480,6360000,0.0,0.0,0.0,0.0
1775659302251668480,6560000,0.0,0.0,0.0,0.0
1775659302451668480,6760000,0.0,0.0,0.0,0.0
1775659302651668480,6960000,0.0,0.0,0.0,0.0
1775659302851668480,7160000,0.0,0.0,0.0,0.0
1775659303051668480,7360000,0.0,0.0,0.0,0.0
1775659303251668480,7560000,0.0,0.0,0.0,0.0
1775659303451668480,7760000,0.0,0.0,0.0,0.0
1775659303651668480,7960000,0.0,0.0,0.0,0.0
1775659303851668480,8160000,0.0,0.0,0.0,0.0
1775659304051668480,8360000,0.0,0.0,0.0,0.0
1775659304251668480,8560000,0.0,0.0,0.0,0.0
1775659304451668480,8760000,0.0,0.0,0.0,0.0
1775659304651668480,8960000,0.0,0.0,0.0,0.0
1775659304851668480,9160000,0.0,0.0,0.0,0.0
1775659305051668480,9360000,0.0,0.0,0.0,0.0
1775659305251668480,9560000,0.0,0.0,0.0,0.0
1775659305451668480,9760000,0.0,0.0,0.0,0.0
1775659305651668480,9960000,0.0,0.0,0.0,0.0
1775659305851668480,10160000,0.0,0.0,0.0,0.0
1775659306051668480,10360000,0.0,0.0,0.0,0.0
1775659306251668480,10560000,0.0,0.0,0.0,0.0
1775659306451668480,10760000,0.0,0.0,0.0,0.0
1775659306651668480,10960000,0.0,0.0,0.0,0.0
1775659306851668480,11160000,0.0,0.0,0.0,0.0
1775659307051668480,11360000,0.0,0.0,0.0,0.0
1775659307251668480,11560000,0.0,0.0,0.0,0.0
1775659307451668480,11760000,0.0,0.0,0.0,0.0
1775659307651668480,11960000,0.0,0.0,0.0,0.0
1775659307851668480,12160000,0.0,0.0,0.0,0.0
1775659308051668480,12360000,0.0,0.0,0.0,0.0
1775659308251668480,12560000,0.0,0.0,0.0,0.0
1775659308451668480,12760000,0.0,0.0,0.0,0.0
1775659308651668480,12960000,0.0,0.0,0.0,0.0
1775659308851668480,13160000,0.0,0.0,0.0,0.0
1775659309051668480,13360000,0.0,0.0,0.0,0.0
