future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.09824003463377858,0.0022607503495414988,-131.5766240085282,0.2348296902669952,0.23130113075671777,0.20338157356626146
