received_time_ns,event_type,field_name,previous_value,current_value
1775885575065493852,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885575065493852,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885576293012423,vehicle_control_mode_events,flag_armed,False,True
1775885576293012423,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885576293012423,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885586415905099,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885586415905099,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885594499040617,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885594499040617,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885601254893771,vehicle_control_mode_events,flag_armed,True,False
1775885601254893771,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885601254893771,vehicle_control_mode_events,flag_control_auto_enabled,True,False
