received_time_ns,event_type,field_name,previous_value,current_value
1775885575067112968,vehicle_status_events,nav_state,4,2
1775885575067112968,vehicle_status_events,pre_flight_checks_pass,True,False
1775885575185975366,vehicle_status_events,pre_flight_checks_pass,False,True
1775885576292885579,vehicle_status_events,arming_state,1,2
1775885576292885579,vehicle_status_events,nav_state,2,14
1775885586415709681,vehicle_status_events,nav_state,14,2
1775885594500589784,vehicle_status_events,nav_state,2,18
1775885601255834222,vehicle_status_events,arming_state,2,1
1775885601255834222,vehicle_status_events,nav_state,18,2
1775885601968842503,vehicle_status_events,pre_flight_checks_pass,True,False
