feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.09550105402864878,-0.001703349373963453,-0.007251911523004768,0.003943173804431369,0.003550884131357263,-0.0007754928613138944,-0.003351904789429379,0.007087324858971857,0.0003715910739158063,-0.00529866974865506,0.03318234910000428,0.02299519768112936,-0.0003715910739158063,-0.02299519768112936,-0.007683585941699304
command_pitch,0.0027167921037306903,0.14117282554105942,0.04511025168537136,0.01375718295578282,0.011222281823721661,-0.012474313418896911,0.0032997526227350944,0.008226032170389749,-0.004087132327392939,-0.1239310572729069,0.06428899093324862,0.014377118375758984,0.004087132327392939,-0.014377118375758984,0.04364885191829218
command_yaw,0.0023426765507886553,-0.0005870186365432115,0.04553748499661815,0.014229149907254744,0.004736935463153811,-0.00637441454706225,-0.0015174822832818649,-0.00031863890496828054,0.003174866641274818,0.0017512429109697277,0.00017767724374560248,-0.01109103222344507,-0.003174866641274818,0.01109103222344507,0.044900051457806074
command_throttle,-0.0010670143301080358,0.0005394895086232418,0.06261861235029267,-0.004769113778138873,0.0008267912511760418,0.0002897574867354747,-0.003808589446480472,0.006133552061405927,0.005363481636933908,-0.001163315418715609,-0.0035810777576032256,0.21625289638768316,-0.005363481636933908,-0.21625289638768316,0.06291958286620412
roll,-0.15942742468934495,-0.0002049377239074291,0.1471956767211265,0.0022106407389520036,-0.012168428463589315,-0.07346174446902022,0.009905561608833,0.035999093749797255,-0.013671219254000591,-0.20797976924872275,0.5672147296543218,-0.14012940813875968,0.013671219254000591,0.14012940813875968,0.1465892565715225
pitch,0.007974264049332835,-0.13594422538656337,-0.01289629941977858,-0.00636707760948354,0.018683629853168373,0.07617474141938031,-0.0627435128155778,0.024543859178203977,0.009207104116592316,-0.6024687289508489,-0.16773587895271072,-0.0564754151446647,-0.009207104116592316,0.0564754151446647,-0.011196360329645876
yaw,-0.005043758447073482,0.00024448743601818146,-0.06040489169121677,-0.02164452124236064,-0.008328670441450772,0.012297849114800022,0.0021825384063156768,-0.00316594127339176,-0.0010397396591596579,-0.0028842725756891897,-0.004097581911999133,-0.02282721796668157,0.0010397396591596579,0.02282721796668157,0.2719520806017912
roll_rate,0.0034560917683606395,-0.0027658621957989127,-0.01821388193971219,-0.4313493179620318,-0.09670816051594153,0.7092939748977978,-0.00030482807241143193,-0.002099827422578798,4.742433996620765e-05,0.004096547015334965,0.0018802549626262687,-0.009308138550947377,-4.742433996620765e-05,0.009308138550947377,-0.01589546799432264
pitch_rate,0.007211171952198789,-0.0012959077321616456,-0.04517081108027018,0.1370015350814043,-0.31704433878342414,-0.5210195533327179,-0.0006046606515458553,-0.01120292725498857,0.0007807993142845793,-0.014535858756974124,-0.0008595762318846943,-0.003557357578507645,-0.0007807993142845793,0.003557357578507645,-0.04733077460871867
yaw_rate,0.0011065805938273304,7.145061965827015e-05,-0.00805936603515404,-0.028266897819337562,0.0016500418553059351,0.025188178775407532,-6.707761921269823e-05,-0.0012896346553671993,-0.0008547828608088195,0.0010916849644921258,-0.0015454662245059031,-0.0006358776579111803,0.0008547828608088195,0.0006358776579111803,-0.007843202366566302
