received_time_ns,base_mode,custom_mode,system_status
1775925785114301623,209,20,3
1775925786111815726,209,20,4
1775925787110413736,209,20,4
1775925788105859284,209,20,4
1775925789105325838,209,20,4
1775925790099987220,209,20,4
1775925791095022682,209,20,4
1775925792088844026,209,20,4
1775925793082173910,209,20,4
1775925796083215598,209,20,4
1775925796083301838,209,9,4
1775925796103330712,209,9,4
1775925796123531842,209,9,4
