future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.04917344046526653,-0.019090393346800905,2.011723833341478,-0.51749837501995,-0.27190969621659417,0.3139860922101232
