future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.08336629770195048,0.026332870450994035,357.6416625816312,-0.279585584008293,-0.04042940114807578,1.0231465251072356
