received_time_ns,event_type,field_name,previous_value,current_value
1775898752169488386,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898752169488386,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775898753426072628,vehicle_control_mode_events,flag_armed,False,True
1775898753426072628,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775898753426072628,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775898761994694673,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898761994694673,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775898770076691406,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775898770076691406,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775898777901065785,vehicle_control_mode_events,flag_armed,True,False
1775898777901065785,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898777901065785,vehicle_control_mode_events,flag_control_auto_enabled,True,False
