received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775898751879920828,1775898750752897,1,4,4,False,0,0,True,True,0,0,1
1775898751976363284,1775898750836897,1,4,4,False,0,0,True,True,0,0,1
1775898752169314692,1775898750992897,1,2,2,False,0,0,False,True,0,0,1
1775898752299745320,1775898751104897,1,2,2,False,0,0,True,True,0,0,1
1775898752834075122,1775898751604897,1,2,2,False,0,0,True,True,0,0,1
1775898753406807874,1775898752112897,1,2,2,False,0,0,True,True,0,0,1
1775898753425866008,1775898752124897,2,14,14,False,0,0,True,True,4,0,1
1775898753985652531,1775898752628897,2,14,14,False,0,0,True,True,4,0,1
1775898754583161569,1775898753140897,2,14,14,False,0,0,True,True,4,0,1
1775898755130071240,1775898755122468,2,14,14,False,0,0,True,True,4,0,1
1775898755698325217,1775898755694686,2,14,14,False,0,0,True,True,4,0,1
1775898756276020934,1775898756271824,2,14,14,False,0,0,True,True,4,0,1
1775898756863010907,1775898756854213,2,14,14,False,0,0,True,True,4,0,1
1775898757452706182,1775898757407411,2,14,14,False,0,0,True,True,4,0,1
1775898758000270117,1775898757911411,2,14,14,False,0,0,True,True,4,0,1
1775898758580559877,1775898758415411,2,14,14,False,0,0,True,True,4,0,1
1775898759113675144,1775898758919411,2,14,14,False,0,0,True,True,4,0,1
1775898759680431676,1775898759419411,2,14,14,False,0,0,True,True,4,0,1
1775898760259319316,1775898759927411,2,14,14,False,0,0,True,True,4,0,1
1775898760817017367,1775898760435411,2,14,14,False,0,0,True,True,4,0,1
1775898761398044398,1775898760943411,2,14,14,False,0,0,True,True,4,0,1
1775898761968961220,1775898761451411,2,14,14,False,0,0,True,True,4,0,1
1775898761978043478,1775898761463411,2,14,14,False,0,0,True,True,4,0,1
1775898761997402886,1775898761475411,2,2,2,False,0,0,True,True,4,0,1
1775898762547727519,1775898761979411,2,2,2,False,0,0,True,True,4,0,1
1775898763109293001,1775898762487411,2,2,2,False,0,0,True,True,4,0,1
1775898763696160103,1775898762995411,2,2,2,False,0,0,True,True,4,0,1
1775898764240018438,1775898763499411,2,2,2,False,0,0,True,True,4,0,1
1775898764811051645,1775898763999411,2,2,2,False,0,0,True,True,4,0,1
1775898765371991571,1775898764507411,2,2,2,False,0,0,True,True,4,0,1
1775898765930841737,1775898765011411,2,2,2,False,0,0,True,True,4,0,1
1775898766505490602,1775898765511411,2,2,2,False,0,0,True,True,4,0,1
1775898767068989273,1775898766011411,2,2,2,False,0,0,True,True,4,0,1
1775898767632848419,1775898766515411,2,2,2,False,0,0,True,True,4,0,1
1775898768184978629,1775898767015411,2,2,2,False,0,0,True,True,4,0,1
1775898768748144091,1775898767515411,2,2,2,False,0,0,True,True,4,0,1
1775898769333571733,1775898768019411,2,2,2,False,0,0,True,True,4,0,1
1775898769930743769,1775898769914016,2,2,2,False,0,0,True,True,4,0,1
1775898770063853655,1775898770057847,2,2,2,False,0,0,True,True,4,0,1
1775898770078371924,1775898770072870,2,18,18,False,0,0,True,True,4,0,1
1775898770098254589,1775898770089703,2,18,18,False,0,0,True,True,4,0,1
1775898770646488478,1775898770649375,2,18,18,False,0,0,True,True,4,0,1
1775898771246586517,1775898771232588,2,18,18,False,0,0,True,True,4,0,1
1775898771831155360,1775898771743332,2,18,18,False,0,0,True,True,4,0,1
1775898772441505944,1775898772251332,2,18,18,False,0,0,True,True,4,0,1
1775898773013042543,1775898772759332,2,18,18,False,0,0,True,True,4,0,1
1775898773567018842,1775898773263332,2,18,18,False,0,0,True,True,4,0,1
1775898774118855974,1775898773763332,2,18,18,False,0,0,True,True,4,0,1
1775898774668164219,1775898774263332,2,18,18,False,0,0,True,True,4,0,1
1775898775232523013,1775898774763332,2,18,18,False,0,0,True,True,4,0,1
1775898775803968992,1775898775271332,2,18,18,False,0,0,True,True,4,0,1
1775898776371451803,1775898775771332,2,18,18,False,0,0,True,True,4,0,1
1775898776934347549,1775898776271332,2,18,18,False,0,0,True,True,4,0,1
1775898777503326369,1775898776775332,2,18,18,False,0,0,True,True,4,0,1
1775898777900765374,1775898777119332,1,2,2,False,0,0,True,True,4,6,1
1775898778452260852,1775898777623332,1,2,2,False,0,0,True,True,4,6,1
1775898778584106984,1775898777739332,1,2,2,False,0,0,False,True,4,6,1
