future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.8960092114302021,5.69976177453458e-05,359.6241750188185,-35.547164077422565,-4.399710829452559,82.83145748143926,-2481214.938688661,10466033.453378744,-222.43365153544727,3.233341054474776,-3.5359929461815662,-58.12233908587561,222.43365153544727,58.12233908587561,359.6241750188185
