future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.01598520005160646,-0.016821642229843954,1.7079855121212537,0.014808148055384038,0.08549902538729033,-0.22611020408311197
