flight_mode,scenario,amplitude_tier,config_key,config_name,run_id,study_name,config_profile,artifact_dir,analysis_status,baseline_pair_split_rate,active_pair_split_rate,pair_split_specificity,pair_split_sign_consistency,pair_split_direction,baseline_collective_floor_rate,active_collective_floor_rate,collective_floor_specificity,accepted,failsafe_during_experiment,completion_reason,rejection_reasons,anomaly_summary,status,exit_code,research_acceptance
GUIDED_NOGPS,nominal,confirm,nominal-confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm.yaml,20260417_001121_ardupilot_attitude_pulse_train_throttle_r1,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001121_ardupilot_attitude_pulse_train_throttle_r1,ok,0.0189873417721519,0.21875,0.1997626582278481,1.0,12_gt_34,0.3924050632911392,0.59375,0.20134493670886078,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,nominal,confirm,nominal-confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm.yaml,20260417_001145_ardupilot_attitude_pulse_train_throttle_r2,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001145_ardupilot_attitude_pulse_train_throttle_r2,ok,0.02564102564102564,0.17647058823529413,0.1508295625942685,1.0,12_gt_34,0.38461538461538464,0.6176470588235294,0.2330316742081448,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,nominal,confirm,nominal-confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm.yaml,20260417_001209_ardupilot_attitude_pulse_train_throttle_r3,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001209_ardupilot_attitude_pulse_train_throttle_r3,ok,0.018867924528301886,0.21875,0.19988207547169812,1.0,12_gt_34,0.4025157232704403,0.5625,0.15998427672955973,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,nominal,confirm,nominal-confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm.yaml,20260417_001233_ardupilot_attitude_pulse_train_throttle_r4,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001233_ardupilot_attitude_pulse_train_throttle_r4,ok,0.019230769230769232,0.20588235294117646,0.18665158371040724,1.0,12_gt_34,0.391025641025641,0.5882352941176471,0.19720965309200605,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,nominal,confirm,nominal-confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm.yaml,20260417_001258_ardupilot_attitude_pulse_train_throttle_r5,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,ardupilot_a2_guided_nogps_pair_pipeline_nominal_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001258_ardupilot_attitude_pulse_train_throttle_r5,ok,0.006329113924050633,0.18181818181818182,0.17548906789413118,1.0,12_gt_34,0.3860759493670886,0.6060606060606061,0.21998465669351747,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro.yaml,20260417_001322_ardupilot_attitude_pulse_train_throttle_r1,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001322_ardupilot_attitude_pulse_train_throttle_r1,ok,0.0189873417721519,0.18181818181818182,0.16283084004602993,1.0,12_gt_34,0.3860759493670886,0.6060606060606061,0.21998465669351747,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro.yaml,20260417_001346_ardupilot_attitude_pulse_train_throttle_r2,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001346_ardupilot_attitude_pulse_train_throttle_r2,ok,0.01282051282051282,0.20588235294117646,0.19306184012066363,1.0,12_gt_34,0.391025641025641,0.5882352941176471,0.19720965309200605,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro.yaml,20260417_001410_ardupilot_attitude_pulse_train_throttle_r3,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001410_ardupilot_attitude_pulse_train_throttle_r3,ok,0.01910828025477707,0.21212121212121213,0.19301293186643506,1.0,12_gt_34,0.39490445859872614,0.5757575757575758,0.18085311715884966,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro.yaml,20260417_001434_ardupilot_attitude_pulse_train_throttle_r4,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001434_ardupilot_attitude_pulse_train_throttle_r4,ok,0.012738853503184714,0.20588235294117646,0.19314349943799175,1.0,12_gt_34,0.3885350318471338,0.5882352941176471,0.1997002622705133,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro.yaml,20260417_001458_ardupilot_attitude_pulse_train_throttle_r5,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001458_ardupilot_attitude_pulse_train_throttle_r5,ok,0.02564102564102564,0.18181818181818182,0.1561771561771562,1.0,12_gt_34,0.38461538461538464,0.6060606060606061,0.22144522144522144,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe.yaml,20260417_001522_ardupilot_attitude_pulse_train_throttle_r1,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001522_ardupilot_attitude_pulse_train_throttle_r1,ok,0.02531645569620253,0.18181818181818182,0.1565017261219793,1.0,12_gt_34,0.3860759493670886,0.6060606060606061,0.21998465669351747,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe.yaml,20260417_001546_ardupilot_attitude_pulse_train_throttle_r2,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001546_ardupilot_attitude_pulse_train_throttle_r2,ok,0.012738853503184714,0.21212121212121213,0.19938235861802742,1.0,12_gt_34,0.3885350318471338,0.6060606060606061,0.2175255742134723,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe.yaml,20260417_001610_ardupilot_attitude_pulse_train_throttle_r3,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001610_ardupilot_attitude_pulse_train_throttle_r3,ok,0.01910828025477707,0.21212121212121213,0.19301293186643506,1.0,12_gt_34,0.39490445859872614,0.5757575757575758,0.18085311715884966,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe.yaml,20260417_001634_ardupilot_attitude_pulse_train_throttle_r4,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001634_ardupilot_attitude_pulse_train_throttle_r4,ok,0.019230769230769232,0.20588235294117646,0.18665158371040724,1.0,12_gt_34,0.391025641025641,0.5882352941176471,0.19720965309200605,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe.yaml,20260417_001658_ardupilot_attitude_pulse_train_throttle_r5,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001658_ardupilot_attitude_pulse_train_throttle_r5,ok,0.01910828025477707,0.21875,0.19964171974522293,1.0,12_gt_34,0.3885350318471338,0.59375,0.20521496815286622,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,confirm,throttle_biased-confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm.yaml,20260417_001722_ardupilot_attitude_pulse_train_throttle_r1,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001722_ardupilot_attitude_pulse_train_throttle_r1,ok,0.025477707006369428,0.17647058823529413,0.1509928812289247,1.0,12_gt_34,0.3821656050955414,0.6176470588235294,0.235481453727988,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,confirm,throttle_biased-confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm.yaml,20260417_001746_ardupilot_attitude_pulse_train_throttle_r2,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001746_ardupilot_attitude_pulse_train_throttle_r2,ok,0.0189873417721519,0.21875,0.1997626582278481,1.0,12_gt_34,0.3987341772151899,0.5625,0.1637658227848101,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,confirm,throttle_biased-confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm.yaml,20260417_001810_ardupilot_attitude_pulse_train_throttle_r3,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001810_ardupilot_attitude_pulse_train_throttle_r3,ok,0.01910828025477707,0.21212121212121213,0.19301293186643506,1.0,12_gt_34,0.39490445859872614,0.5757575757575758,0.18085311715884966,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,confirm,throttle_biased-confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm.yaml,20260417_001834_ardupilot_attitude_pulse_train_throttle_r4,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001834_ardupilot_attitude_pulse_train_throttle_r4,ok,0.02531645569620253,0.1875,0.16218354430379747,1.0,12_gt_34,0.3860759493670886,0.625,0.2389240506329114,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,confirm,throttle_biased-confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm.yaml,20260417_001858_ardupilot_attitude_pulse_train_throttle_r5,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,ardupilot_a2_guided_nogps_pair_pipeline_throttle_biased_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260417_001858_ardupilot_attitude_pulse_train_throttle_r5,ok,0.012738853503184714,0.21212121212121213,0.19938235861802742,1.0,12_gt_34,0.3885350318471338,0.6060606060606061,0.2175255742134723,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
