roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.005684456234500963,0.003057743743310911,-0.014050194237767544,-0.0051983733325580705,0.0019438939260395115,0.008097010177663773,0.013012917081759987,0.007602400645009141,-0.028406461900140845,-0.010214990421685607,0.00633822760090358,0.012456598342859145
