received_time_ns,base_mode,custom_mode,system_status
1775925887415161474,209,20,3
1775925888409890581,209,20,4
1775925889406939583,209,20,4
1775925890404629184,209,20,4
1775925891400603341,209,20,4
1775925892446920865,209,20,4
1775925893444922986,209,20,4
1775925894436232983,209,20,4
1775925895427859315,209,20,4
1775925898419742146,209,20,4
1775925898419829883,209,9,4
1775925898451277205,209,9,4
1775925898483304484,209,9,4
