roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.09230031598029463,0.03459261018389627,0.13387736028976893,-0.6724286171941241,-0.8868403424903406,0.034062709420452156,0.21770433381831455,0.06331346485923738,0.33653349820207823,-1.3920344999823682,-1.4640257709701616,0.06280349879116376
