received_time_ns,base_mode,custom_mode,system_status
1775929773019434448,209,0,3
1775929774020766232,209,0,3
1775929775013702811,209,0,3
1775929776009968593,209,0,3
1775929777016929583,209,0,3
1775929778011862270,209,0,3
1775929779003735131,209,0,3
1775929779996819593,209,0,3
1775929780998317505,209,0,3
1775929784004347875,81,0,3
1775929784004431714,81,9,3
1775929784026530981,81,9,3
1775929784051262306,81,9,3
