received_time_ns,timestamp,timestamp_sample,xyz_x,xyz_y,xyz_z,xyz_derivative_x,xyz_derivative_y,xyz_derivative_z
1775897395930662656,2756000,2756000,6.402405415428802e-05,-3.9312231820076704e-05,-9.61934983934043e-06,-0.0009162630303762853,0.0020698411390185356,-0.0023715838324278593
1775897395934662656,2760000,2760000,-8.969731425167993e-06,-5.849124863743782e-05,-2.206284989370033e-05,-0.008366829715669155,-0.0008810344152152538,-0.0026893820613622665
1775897395942662656,2768000,2768000,-0.0002230442187283188,3.836645555566065e-05,3.5917746572522447e-05,-0.020999370142817497,0.0063260276801884174,0.004546789452433586
1775897395950662656,2776000,2776000,-0.00010410191316623241,-7.005035058682552e-06,0.00020111305639147758,0.006012574303895235,-0.001771325245499611,0.015454974956810474
1775897395962662656,2788000,2788000,5.3274823585525155e-05,-0.00011337257456034422,9.27049622987397e-05,0.007434189319610596,-0.010614127852022648,-0.006751093547791243
1775897395970662656,2796000,2796000,-4.9345206207362935e-05,-6.988456880208105e-05,1.832737871154677e-05,-0.006394550204277039,0.004332426469773054,-0.006874010898172855
1775897395982662656,2808000,2808000,-0.00023334514116868377,2.9378166800597683e-05,0.00010238383401883766,-0.010791828855872154,0.002419400727376342,0.00766134075820446
1775897395986662656,2812000,2812000,-0.00013125788245815784,2.1940541046205908e-05,0.00017052513430826366,0.004818274639546871,0.0005800749058835208,0.011690924875438213
1775897396002662656,2828000,2828000,5.502480689756339e-06,-0.00017828722775448114,4.374792843009345e-05,0.006673949770629406,-0.008216612972319126,-0.0014905182179063559
1775897396010662656,2836000,2836000,0.00013779892469756305,-3.769069007830694e-05,6.638721970375627e-05,0.012360157445073128,0.009636063128709793,-0.0017937460215762258
1775897396022662656,2848000,2848000,-6.071656389394775e-05,2.6480272936169058e-05,0.00012884418538305908,-0.009347123093903065,0.005933015141636133,0.011305887252092361
1775897396026662656,2852000,2852000,3.698974251165055e-05,8.730351692065597e-05,9.068240615306422e-05,0.005171137396246195,0.009919101372361183,0.0023446991108357906
1775897396042662656,2868000,2868000,2.966790816572029e-05,0.00011220241140108556,1.8538456060923636e-05,-0.005055709276348352,-0.007077716290950775,0.005371808540076017
1775897396050662656,2876000,2876000,0.00011428678408265114,0.00019046408124268055,-2.1086210836074315e-05,0.006708669941872358,0.004692722577601671,-0.0022337883710861206
1775897396062662656,2888000,2888000,-2.206850695074536e-05,1.744728251651395e-05,5.1183629693696275e-05,-0.008663796819746494,-0.01408366672694683,0.0077250245958566666
1775897396078662656,2904000,2904000,-4.643201464205049e-05,-3.653822568594478e-05,0.00010833887790795416,0.00592581694945693,-0.00897482130676508,-0.005458060652017593
1775897396082662656,2908000,2908000,1.986977986234706e-05,-1.7020103769027628e-05,7.4766569014173e-05,0.01050376147031784,-0.00301926676183939,-0.006719732657074928
1775897396090662656,2916000,2916000,-8.825537224765867e-05,-0.0001178064921987243,8.125560998450965e-05,-0.0065607610158622265,-0.011170221492648125,-0.001369668636471033
1775897396102662656,2928000,2928000,8.520585834048688e-05,-0.0001838005700847134,8.934846118791029e-05,0.013462264090776443,-0.00871241930872202,-0.0028366961050778627
1775897396106662656,2932000,2932000,0.00011279186583124101,-0.00019514851737767458,2.2786829504184425e-05,0.010639847256243229,-0.00618675397709012,-0.008770481683313847
1775897396122662656,2948000,2948000,-0.00012733525363728404,5.317758768796921e-05,0.00012062530004186556,-0.003192616393789649,0.004941518418490887,-0.0006431709043681622
1775897396130662656,2956000,2956000,-8.407192945014685e-05,0.00011159467248944566,-8.738936230656691e-06,0.0007444041548296809,0.00797557644546032,-0.012524488382041454
1775897396142662656,2968000,2968000,-0.0002951615606434643,-1.1026309948647395e-05,-0.00023029772273730487,-0.008325706236064434,-0.009136265143752098,-0.01705455593764782
1775897396150662656,2976000,2976000,-0.0001345687487628311,9.458998647460248e-06,-0.0002823651593644172,0.009482350200414658,-0.0005139391869306564,-0.007008466403931379
1775897396158662656,2984000,2984000,6.6504553615232e-06,-2.26774463953916e-05,6.5897361309907865e-06,0.01480840239673853,-0.004417876712977886,0.020934274420142174
1775897396170662656,2996000,2996000,-9.714430780149996e-05,1.0778408068290446e-06,-9.55501582211582e-06,-0.0050220671109855175,0.006081842817366123,0.0029180545825511217
1775897396178662656,3004000,3004000,-0.00013983350072521716,6.471855726886133e-07,-3.6394067137734964e-06,-0.004412871785461903,0.0017258495790883899,0.0014751296257600188
1775897396190662656,3016000,3016000,7.251476927194744e-05,0.00022539589554071426,0.00016553934256080538,0.017469169571995735,0.014819478616118431,0.005769061855971813
1775897396202662656,3028000,3028000,-0.00015851864009164274,-0.00015320313104894012,5.9475190937519073e-05,-0.015260026790201664,-0.026227405294775963,0.001038817223161459
1775897396210662656,3036000,3036000,-0.00011960316624026746,-0.00018376957450527698,0.00016232898633461446,-0.00102257973048836,-0.00849886704236269,0.008889243938028812
1775897396222662656,3048000,3048000,-1.2783617421519011e-05,0.00016486624372191727,0.0001849389518611133,0.005506074987351894,0.02286609634757042,0.0009725669515319169
1775897396226662656,3052000,3052000,-8.292061829706654e-05,0.00025971580180339515,0.00023070370662026107,-0.004398242570459843,0.023229889571666718,0.005472701508551836
1775897396242662656,3068000,3068000,-0.00012934449478052557,-0.00016173720359802246,5.783341111964546e-05,0.004271985497325659,-0.026906637474894524,-0.01101519912481308
1775897396250662656,3076000,3076000,-0.00012356965453363955,-0.00018484801694285125,3.3207532396772876e-05,0.0014715520665049553,-0.009592805989086628,-0.0070968749932944775
1775897396262662656,3088000,3088000,-1.102433270716574e-05,-2.1814177841861238e-07,0.00019225732830818743,0.008037886582314968,0.01326784212142229,0.01165460143238306
1775897396270662656,3096000,3096000,-4.980404628440738e-05,6.393378134816885e-05,6.096421657275641e-06,-0.0029459751676768064,0.007713221944868565,-0.012941153720021248
1775897396282662656,3108000,3108000,0.00018522448954172432,-4.4312218960840255e-05,1.1833158168883529e-06,0.022552166134119034,-0.004070726688951254,0.006318097934126854
1775897396294662656,3120000,3120000,5.468617018777877e-05,3.84457889595069e-05,5.9488298575161025e-05,-0.01192021369934082,0.006355792749673128,0.0005522400024347007
1775897396302662656,3128000,3128000,6.23030646238476e-05,-2.3337099264608696e-05,4.679926496464759e-05,-0.0007029644912108779,-0.005458117928355932,-0.0011367971310392022
