received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775897402013232014,1775897400859463,1,4,4,False,0,0,True,True,0,0,1
1775897402130172424,1775897400963463,1,4,4,False,0,0,True,True,0,0,1
1775897402580031362,1775897401367463,2,14,14,False,0,0,True,True,4,0,1
1775897403132649765,1775897401867463,2,14,14,False,0,0,True,True,4,0,1
1775897403698582911,1775897402375463,2,14,14,False,0,0,True,True,4,0,1
1775897404264751129,1775897402883463,2,14,14,False,0,0,True,True,4,0,1
1775897404855675400,1775897403383463,2,14,14,False,0,0,True,True,4,0,1
1775897405450000324,1775897405436907,2,14,14,False,0,0,True,True,4,0,1
1775897406045899192,1775897406032296,2,14,14,False,0,0,True,True,4,0,1
1775897406583199036,1775897406586311,2,14,14,False,0,0,True,True,4,0,1
1775897407166784090,1775897407143935,2,14,14,False,0,0,True,True,4,0,1
1775897407743591263,1775897407679762,2,14,14,False,0,0,True,True,4,0,1
1775897408319211470,1775897408187762,2,14,14,False,0,0,True,True,4,0,1
1775897408908887901,1775897408691762,2,14,14,False,0,0,True,True,4,0,1
1775897409461991344,1775897409191762,2,14,14,False,0,0,True,True,4,0,1
1775897410025230029,1775897409699762,2,14,14,False,0,0,True,True,4,0,1
1775897410612857138,1775897410199762,2,14,14,False,0,0,True,True,4,0,1
1775897411146535701,1775897410699762,2,14,14,False,0,0,True,True,4,0,1
1775897411711695000,1775897411199762,2,14,14,False,0,0,True,True,4,0,1
1775897412268585064,1775897411707762,2,14,14,False,0,0,True,True,4,0,1
1775897412879726976,1775897412211762,2,14,14,False,0,0,True,True,4,0,1
1775897413463240417,1775897412719762,2,14,14,False,0,0,True,True,4,0,1
1775897414050439264,1775897413227762,2,14,14,False,0,0,True,True,4,0,1
1775897414630919943,1775897413731762,2,14,14,False,0,0,True,True,4,0,1
1775897415202164722,1775897414235762,2,14,14,False,0,0,True,True,4,0,1
1775897415787993908,1775897414743762,2,14,14,False,0,0,True,True,4,0,1
1775897416398887563,1775897415247762,2,14,14,False,0,0,True,True,4,0,1
1775897416947467711,1775897415747762,2,14,14,False,0,0,True,True,4,0,1
1775897417554738926,1775897416247762,2,14,14,False,0,0,True,True,4,0,1
1775897418147550640,1775897416755762,2,14,14,False,0,0,True,True,4,0,1
1775897418720500449,1775897417255762,2,14,14,False,0,0,True,True,4,0,1
1775897419301862001,1775897417755762,2,14,14,False,0,0,True,True,4,0,1
1775897419856369676,1775897418255762,2,14,14,False,0,0,True,True,4,0,1
1775897420452625397,1775897420449041,2,14,14,False,0,0,True,True,4,0,1
1775897421013883556,1775897421003968,2,14,14,False,0,0,True,True,4,0,1
1775897421434790003,1775897421425678,2,14,14,False,0,0,True,True,4,0,1
1775897421447908715,1775897421439124,2,18,18,False,0,0,True,True,4,0,1
1775897421458130898,1775897421453269,2,18,18,False,0,0,True,True,4,0,1
1775897422017731229,1775897422002356,2,18,18,False,0,0,True,True,4,0,1
1775897422561455977,1775897422510356,2,18,18,False,0,0,True,True,4,0,1
1775897423117682433,1775897423014994,2,18,18,False,0,0,True,True,4,0,1
1775897423700135925,1775897423522994,2,18,18,False,0,0,True,True,4,0,1
1775897424276763791,1775897424026994,2,18,18,False,0,0,True,True,4,0,1
1775897424858300938,1775897424530994,2,18,18,False,0,0,True,True,4,0,1
1775897425420780602,1775897425030994,2,18,18,False,0,0,True,True,4,0,1
1775897426015543674,1775897425538994,2,18,18,False,0,0,True,True,4,0,1
1775897426582874870,1775897426046994,2,18,18,False,0,0,True,True,4,0,1
1775897427159552599,1775897426550994,2,18,18,False,0,0,True,True,4,0,1
1775897427751180681,1775897427058994,2,18,18,False,0,0,True,True,4,0,1
1775897428213146810,1775897427454994,1,14,14,False,0,0,False,True,4,6,1
1775897428789205796,1775897427954994,1,14,14,False,0,0,False,True,4,6,1
