received_time_ns,timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775658553577664512,3276000,0.0,0.0,3.8322916225297377e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553585664512,3284000,0.0,0.0,3.897215719916858e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553633664512,3332000,0.0,0.0,4.031170828966424e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553681664512,3380000,0.0,0.0,4.450412961887196e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553729664512,3428000,0.0,0.0,4.245823583914898e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553785664512,3484000,0.0,0.0,4.344008630141616e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553833664512,3532000,0.0,0.0,4.2400581151014194e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553881664512,3580000,0.0,0.0,4.2583898903103545e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553929664512,3628000,0.0,0.0,4.244800584274344e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658553985664512,3684000,0.0,0.0,4.5041506382403895e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554033664512,3732000,0.0,0.0,4.278836422599852e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554081664512,3780000,0.0,0.0,4.2720923374872655e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554129664512,3828000,0.0,0.0,4.12900626542978e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554185664512,3884000,0.0,0.0,3.744025525520556e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554233664512,3932000,0.0,0.0,3.6689467378892004e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554281664512,3980000,0.0,0.0,3.621317591750994e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554329664512,4028000,0.0,0.0,3.186506000929512e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554385664512,4084000,0.0,0.0,2.9751445254078135e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554433664512,4132000,0.0,0.0,3.0234619771363214e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554481664512,4180000,0.0,0.0,2.7782307370216586e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554529664512,4228000,0.0,0.0,2.5564331735949963e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554585664512,4284000,0.0,0.0,2.059400503640063e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554633664512,4332000,0.0,0.0,1.9798186258412898e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554681664512,4380000,0.0,-0.0,1.5819789171218872,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554729664512,4428000,0.0,-0.0,1.5819876194000244,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554785664512,4484000,0.0,-0.0,1.5830914974212646,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554833664512,4532000,0.0,-0.0,1.584686279296875,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554881664512,4580000,0.0,-0.0,1.5860058069229126,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554929664512,4628000,0.0,-0.0,1.5867319107055664,0.0,0.0,0.0,-0.0010000000474974513,False
1775658554985664512,4684000,0.0,-0.0,1.5865306854248047,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555033664512,4732000,0.0,-0.0,1.5853980779647827,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555081664512,4780000,0.0,-0.0,1.5849814414978027,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555137664512,4836000,0.0,-0.0,1.5846889019012451,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555185664512,4884000,0.0,-0.0,1.5845074653625488,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555233664512,4932000,0.0,-0.0,1.5839022397994995,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555281664512,4980000,0.0,-0.0,1.5835453271865845,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555337664512,5036000,0.0,-0.0,1.5830284357070923,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555385664512,5084000,0.0,-0.0,1.5822995901107788,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555433664512,5132000,0.0,-0.0,1.5818383693695068,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555481664512,5180000,0.0,-0.0,1.5816304683685303,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555529664512,5228000,0.0,-0.0,1.5815340280532837,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555585664512,5284000,0.0,-0.0,1.5813199281692505,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555633664512,5332000,0.0,-0.0,1.5812016725540161,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555681664512,5380000,0.0,-0.0,1.581012487411499,0.0,0.0,0.0,-0.0010000000474974513,False
1775658555737664512,5436000,0.0,-0.0,1.5807019472122192,0.0,0.0,0.0,-0.0010000000474974513,False
