received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775658553581664512,3280000,3280000,0,2.1833401785738976e-13,0.0,0.0,2.401674237088869e-13,nan,nan,nan,nan,nan,nan,nan,nan,2.401674237088869e-13
1775658553585664512,3284000,3284000,0,0.0,1.819590268389848e-12,8.273596651536819e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.819590268389848e-12
1775658553685664512,3384000,3384000,0,0.0,3.641924001956953e-12,3.586540786582049e-15,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.641924001956953e-12
1775658553785664512,3484000,3484000,0,8.572268329204435e-13,0.0,0.0,9.429493861082272e-13,nan,nan,nan,nan,nan,nan,nan,nan,9.429493861082272e-13
1775658553885664512,3584000,3584000,0,2.0384215149160667e-13,0.0,0.0,2.242263449567239e-13,nan,nan,nan,nan,nan,nan,nan,nan,2.242263449567239e-13
1775658553985664512,3684000,3684000,0,4.883298626578991e-13,0.0,0.0,5.371628163976239e-13,nan,nan,nan,nan,nan,nan,nan,nan,5.371628163976239e-13
1775658554085664512,3784000,3784000,0,2.46302544332222e-13,0.0,0.0,4.547473508864641e-13,nan,nan,nan,nan,nan,nan,nan,nan,4.547473508864641e-13
1775658554185664512,3884000,3884000,0,0.0,3.590866583843676e-15,3.2644241093783685e-15,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.590866583843676e-15
1775658554285664512,3984000,3984000,0,0.0,2.469640431827097e-14,2.2451279117069456e-14,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.469640431827097e-14
1775658554385664512,4084000,4084000,0,0.0,3.705803025555454e-12,3.3689119202651163e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.705803025555454e-12
1775658554485664512,4184000,4184000,0,8.901490655688349e-13,0.0,9.288403379770216e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,9.288403379770216e-13
1775658554585664512,4284000,4284000,0,0.0,0.0,0.0,8.538354485249089e-13,nan,nan,nan,nan,nan,nan,nan,nan,8.538354485249089e-13
1775658554685664512,4384000,4384000,0,0.0013822098262608051,0.000604724686127156,0.0010778035502880812,0.0009352624183520675,nan,nan,nan,nan,nan,nan,nan,nan,0.0013822098262608051
1775658554785664512,4484000,4484000,0,0.001219946425408125,0.0006754373898729682,0.0009420536807738245,0.0011625629849731922,nan,nan,nan,nan,nan,nan,nan,nan,0.001219946425408125
1775658554885664512,4584000,4584000,0,0.0011123910080641508,0.0006584554212167859,0.0008454541675746441,0.00138369994238019,nan,nan,nan,nan,nan,nan,nan,nan,0.00138369994238019
1775658554985664512,4684000,4684000,0,0.0012152997078374028,0.0008981892606243491,0.0005599133437499404,0.0013265982270240784,nan,nan,nan,nan,nan,nan,nan,nan,0.0013265982270240784
1775658555085664512,4784000,4784000,0,0.0011563096195459366,0.0009161534253507853,0.0005885038408450782,0.0013390335952863097,nan,nan,nan,nan,nan,nan,nan,nan,0.0013390335952863097
1775658555185664512,4884000,4884000,0,0.00090557656949386,0.0011725304648280144,0.0004381499602459371,0.0014837435446679592,nan,nan,nan,nan,nan,nan,nan,nan,0.0014837435446679592
1775658555285664512,4984000,4984000,0,0.0007081198273226619,0.001392944948747754,0.00037988743861205876,0.0015190483536571264,nan,nan,nan,nan,nan,nan,nan,nan,0.0015190483536571264
1775658555385664512,5084000,5084000,0,0.00047394423745572567,0.0016666264273226261,0.00034925341606140137,0.0015101765748113394,nan,nan,nan,nan,nan,nan,nan,nan,0.0016666264273226261
1775658555485664512,5184000,5184000,0,0.00010651524644345045,0.0019511308055371046,0.00041138724191114306,0.0015309673035517335,nan,nan,nan,nan,nan,nan,nan,nan,0.0019511308055371046
1775658555585664512,5284000,5284000,0,5.159044198788099e-12,0.0020000003278255463,7.055055324667325e-14,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775658555685664512,5384000,5384000,0,2.790467509838912e-11,0.00200000056065619,1.1991553583445835e-12,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775658555785664512,5484000,5484000,0,0.0,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775658555885664512,5584000,5584000,0,4.098723097034629e-12,0.0020000000949949026,0.0,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000000949949026
1775658555985664512,5684000,5684000,0,7.428987980340196e-13,0.0020000003278255463,2.1084974044516258e-11,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775658556085664512,5784000,5784000,0,0.0,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775658556185664512,5884000,5884000,0,0.0,0.001999999862164259,1.9679084750645615e-10,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775658556285664512,5984000,5984000,0,0.0,0.0020000003278255463,8.326457578977653e-12,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775658556385664512,6084000,6084000,0,9.507130326047442e-13,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775658556485664512,6184000,6184000,0,1.2787305936345916e-11,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775658556585664512,6284000,6284000,0,6.144723618817238e-12,0.0020000000949949026,1.1312339953661876e-12,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
