future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.0026881584483408215,0.0010164304489939577,-0.00250887475377104,-0.0034305412224629123,-0.00011641867205139855,-0.005240658131364342
