future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.0014561469338008753,-0.014823423384425955,0.26068803060186646,-0.48745672436329324,-0.21344293553353944,-0.0881428970981755
