received_time_ns,timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775896961214737408,2744000,0.0,0.0,3.3577613066881895e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961222737408,2752000,0.0,0.0,3.468395516392775e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961266737408,2796000,0.0,0.0,3.8314123230520636e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961306737408,2836000,0.0,0.0,4.364893538877368e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961362737408,2892000,0.0,0.0,4.992578396922909e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961410737408,2940000,0.0,0.0,5.3978856158209965e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961450737408,2980000,0.0,0.0,5.979613706585951e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961510737408,3040000,0.0,0.0,6.468793435487896e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961566737408,3096000,0.0,0.0,7.229689799714833e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961606737408,3136000,0.0,0.0,7.691673818044364e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961662737408,3192000,0.0,0.0,8.212951070163399e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961714737408,3244000,0.0,0.0,8.278720633825287e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961766737408,3296000,0.0,0.0,9.041216981131583e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961810737408,3340000,0.0,0.0,9.520381718175486e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961866737408,3396000,0.0,0.0,0.00010370872041676193,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961906737408,3436000,0.0,0.0,0.00010867034870898351,0.0,0.0,0.0,-0.0010000000474974513,False
1775896961962737408,3492000,0.0,0.0,0.00011257025471422821,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962010737408,3540000,0.0,0.0,0.00011800525680882856,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962066737408,3596000,0.0,0.0,0.00012445835454855114,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962106737408,3636000,0.0,0.0,0.00012633472215384245,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962166737408,3696000,0.0,0.0,0.00012901771697215736,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962206737408,3736000,0.0,0.0,0.00012947991490364075,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962266737408,3796000,0.0,0.0,0.00013317324919626117,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962310737408,3840000,0.0,0.0,0.0001374253333779052,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962362737408,3892000,0.0,0.0,0.00013557207421399653,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962410737408,3940000,0.0,0.0,0.00013855051656719297,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962466737408,3996000,0.0,0.0,0.00014472172188106924,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962506737408,4036000,0.0,0.0,0.00014579594426322728,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962562737408,4092000,0.0,0.0,0.00014987059694249183,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962602737408,4132000,0.0,0.0,1.5670348405838013,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962662737408,4192000,0.0,0.0,1.5670396089553833,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962710737408,4240000,0.0,0.0,1.563250184059143,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962766737408,4296000,0.0,0.0,1.5600483417510986,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962814737408,4344000,0.0,0.0,1.5576848983764648,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962862737408,4392000,0.0,0.0,1.5550765991210938,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962910737408,4440000,0.0,0.0,1.554822564125061,0.0,0.0,0.0,-0.0010000000474974513,False
1775896962966737408,4496000,0.0,0.0,1.555528998374939,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963014737408,4544000,0.0,0.0,1.5565906763076782,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963066737408,4596000,0.0,0.0,1.5569874048233032,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963114737408,4644000,0.0,0.0,1.5572025775909424,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963162737408,4692000,0.0,0.0,1.5575124025344849,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963210737408,4740000,0.0,0.0,1.5575447082519531,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963262737408,4792000,0.0,0.0,1.5575284957885742,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963310737408,4840000,0.0,0.0,1.5575045347213745,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963370737408,4900000,0.0,0.0,1.5570869445800781,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963414737408,4944000,0.0,0.0,1.556674599647522,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963462737408,4992000,0.0,0.0,1.5565950870513916,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963510737408,5040000,0.0,0.0,1.5565279722213745,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963558737408,5088000,0.0,0.0,1.5566028356552124,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963614737408,5144000,0.0,0.0,1.5568571090698242,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963662737408,5192000,0.0,0.0,1.5561343431472778,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963710737408,5240000,0.0,0.0,1.5552384853363037,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963766737408,5296000,0.0,0.0,1.5543347597122192,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963814737408,5344000,0.0,0.0,1.5536717176437378,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963866737408,5396000,0.0,0.0,1.5531491041183472,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963914737408,5444000,0.0,0.0,1.5527091026306152,0.0,0.0,0.0,-0.0010000000474974513,False
1775896963962737408,5492000,0.0,0.0,1.5524765253067017,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964014737408,5544000,0.0,0.0,1.552200436592102,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964062737408,5592000,0.0,0.0,1.5520782470703125,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964110737408,5640000,0.0,0.0,1.5521581172943115,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964166737408,5696000,0.0,0.0,1.5524879693984985,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964214737408,5744000,0.0,0.0,1.5528253316879272,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964262737408,5792000,0.0,0.0,1.5533651113510132,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964310737408,5840000,0.0,0.0,1.5538302659988403,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964366737408,5896000,0.0,0.0,1.5541115999221802,0.0,0.0,0.0,-0.0010000000474974513,False
1775896964406737408,5936000,0.0,0.0,1.554185390472412,0.0,0.0,0.0,-0.0010000000474974513,False
