received_time_ns,timestamp,torque_setpoint_achieved,thrust_setpoint_achieved,unallocated_torque_x,unallocated_torque_y,unallocated_torque_z,unallocated_thrust_x,unallocated_thrust_y,unallocated_thrust_z,max_actuator_saturation,handled_motor_failure_mask
1775896961214737408,2744000,True,True,-6.660541657765862e-06,-7.090580038493499e-05,8.187386811187025e-06,0.0,0.0,9.351124475448502e-13,2,0
1775896961222737408,2752000,True,True,2.8170985387987457e-05,-5.8537087170407176e-05,-9.623910955269821e-06,0.0,0.0,2.273736618907049e-13,2,0
1775896961414737408,2944000,True,True,-1.3943658814241644e-05,-2.497852074156981e-05,-4.773374712385703e-06,0.0,0.0,4.701958223815583e-13,2,0
1775896961614737408,3144000,True,True,-4.952645213052165e-06,-2.153989589714911e-05,9.084081284527201e-06,0.0,0.0,2.387757689053388e-13,2,0
1775896961810737408,3340000,True,True,-8.806498226476833e-05,-2.5224519049515948e-05,-2.2631515093962662e-05,0.0,0.0,7.669510100789811e-13,2,0
1775896962014737408,3544000,True,True,-1.7353391740471125e-05,4.225045358907664e-06,-2.1511341401492245e-05,0.0,0.0,2.291118141560522e-13,2,0
1775896962214737408,3744000,True,True,-3.899869625456631e-05,-6.494084664154798e-05,-4.155177157372236e-05,0.0,0.0,1.0056386062426426e-12,2,0
1775896962414737408,3944000,True,True,1.3565426343120635e-05,-1.543211874377448e-05,5.469718416861724e-06,0.0,0.0,5.109421322450555e-15,2,0
1775896962610737408,4140000,True,True,-8.731149137020111e-11,-1.0913936421275139e-11,8.185452315956354e-12,0.0,0.0,0.0,2,0
1775896962810737408,4340000,True,True,-1.7462298274040222e-10,0.0,5.820766091346741e-11,0.0,0.0,0.0,2,0
1775896963014737408,4544000,True,True,-1.1641532182693481e-10,1.1641532182693481e-10,2.546585164964199e-11,0.0,0.0,0.0,2,0
1775896963210737408,4740000,True,True,0.0,2.1827872842550278e-11,-2.546585164964199e-11,0.0,0.0,0.0,2,0
1775896963410737408,4940000,False,True,-0.0012704568216577172,1.1641532182693481e-10,2.3750477339490317e-05,0.0,0.0,0.0,2,0
1775896963610737408,5140000,False,True,-0.002372843911871314,0.0,4.729372449219227e-11,0.0,0.0,0.0,2,0
1775896963814737408,5344000,False,True,-0.00197567418217659,0.0,1.301225620409241e-05,0.0,0.0,0.0,2,0
1775896964010737408,5540000,False,True,-0.0031331267673522234,-1.1641532182693481e-10,-2.1827872842550278e-11,0.0,0.0,0.0,2,0
1775896964210737408,5740000,False,True,-0.002775039291009307,1.1641532182693481e-10,-5.8413712395122275e-05,0.0,0.0,0.0,2,0
1775896964410737408,5940000,False,True,-0.0011508845491334796,5.820766091346741e-11,-1.4524990547215566e-05,0.0,0.0,0.0,2,0
1775896964614737408,6144000,True,True,-0.00039403163827955723,1.7462298274040222e-10,-1.7617576304473914e-05,0.0,0.0,0.0,2,0
1775896964810737408,6340000,True,True,-0.0006725952262058854,5.820766091346741e-11,-7.939560600789264e-05,0.0,0.0,0.0,2,0
1775896965010737408,6540000,False,True,-0.0021685343235731125,1.1641532182693481e-10,-0.00012112595868529752,0.0,0.0,0.0,2,0
1775896965210737408,6740000,False,True,-0.0021358102094382048,0.0,-4.5371466512733605e-06,0.0,0.0,-1.1641532182693481e-10,2,0
1775896965410737408,6940000,False,True,-0.0013406694633886218,0.0,-4.2958319681929424e-05,0.0,0.0,0.0,2,0
1775896965610737408,7140000,True,True,0.0,5.820766091346741e-11,9.094947017729282e-12,0.0,0.0,0.0,2,0
1775896965810737408,7340000,True,True,0.0,0.0,-1.8189894035458565e-11,0.0,0.0,0.0,2,0
