received_time_ns,event_type,field_name,previous_value,current_value
1775896968859266494,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775896968859266494,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775896970193999560,vehicle_control_mode_events,flag_armed,False,True
1775896970193999560,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775896970193999560,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775896980285204587,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775896980285204587,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775896988367686335,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775896988367686335,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775896994959989318,vehicle_control_mode_events,flag_armed,True,False
1775896994959989318,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775896994959989318,vehicle_control_mode_events,flag_control_auto_enabled,True,False
