feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.09535962910038269,-0.0016636388340258547,-0.007835516202485515,0.0038492564642506827,0.0033812016715408545,-0.0007586989175428016,-0.003334977551865793,0.0070559660990611485,0.0003627083648704676,-0.005339315971222561,0.033118285184767844,0.021346300326722037,-0.0003627083648704676,-0.021346300326722037,-0.007661213263120286
command_pitch,0.002667603128263775,0.14095633876567998,0.04360869500533924,0.013508889416016884,0.011131105508709233,-0.012029141861806035,0.0030933505809000402,0.008109101128436037,-0.0037605114663955864,-0.1237860933769229,0.06401600773517915,0.012844730759929658,0.0037605114663955864,-0.012844730759929658,0.043284246514008126
command_yaw,0.002227239324844469,-0.0005416819515811551,0.04509806873360804,0.014104811495479857,0.004580356085783787,-0.0063545894531906585,-0.0015364810685436576,-0.000322611837523427,0.003058125050222716,0.001622735097601867,0.0002275646793168174,-0.012152270778114867,-0.003058125050222716,0.012152270778114867,0.04490697404711998
command_throttle,0.000140852934980147,-0.00013177099207140703,0.012649630691504203,0.0003034462500999187,-0.00016188869798111532,0.0007806190885602362,-0.0011687942057029914,0.0008803063904763218,0.00368863573381196,-0.0008431173871210921,-0.0015317264059362718,0.0005418318627051882,-0.00368863573381196,-0.0005418318627051882,0.01267418294184704
roll,-0.15915073182192913,-9.036150360988856e-05,0.15119434931677916,0.002079658623616601,-0.011862330054875168,-0.0732071273830324,0.00941171272361795,0.03614769011588785,-0.013199432740359314,-0.20769749897451636,0.566955113886331,-0.12785449624155748,0.013199432740359314,0.12785449624155748,0.14858825254851155
pitch,0.007579299670584773,-0.13564952801724253,-0.010772831168457573,-0.006161886628105307,0.01839602089653855,0.075810683124655,-0.06249680600390027,0.02442702163183256,0.008677128907725271,-0.6022839726767639,-0.16715118667719664,-0.05003949253462189,-0.008677128907725271,0.05003949253462189,-0.010602887493090967
yaw,-0.0003355159446148894,-3.7323738522128565e-05,-0.006012635421609857,0.0,-5.042834402401614e-06,0.006742607795647405,0.004836381389832111,-0.007164744657092459,-0.006444717405590073,-4.110589884772441e-05,-0.0001470881490028901,-0.0005883349221070919,0.006444717405590073,0.0005883349221070919,0.009962227927744417
roll_rate,0.0032597138258548502,-0.0026683276654815304,-0.017197225375928486,-0.4311247643974071,-0.09659894338412067,0.7091492150236512,-0.0003272565423704174,-0.0019357217214700964,8.638357808924763e-05,0.003923749353239995,0.0017796680081638143,-0.008690982695711884,-8.638357808924763e-05,0.008690982695711884,-0.016289848335695033
pitch_rate,0.007010199844769893,-0.0013070782870672473,-0.045626540552067586,0.1365686884657702,-0.3167387140167872,-0.5205480744697074,-0.0006211972328537887,-0.010731365241303768,0.0007637236038145036,-0.014222252936550044,-0.000780800758837472,0.0026935267460178845,-0.0007637236038145036,-0.0026935267460178845,-0.04610956382524585
yaw_rate,0.0010647474366106608,7.266158176619743e-05,-0.007858493236794141,-0.02823379729123366,0.0016470998784718818,0.025178632972973777,-7.47665265112124e-05,-0.001251363600180066,-0.0008319305796612948,0.0010778740181359749,-0.0015288577093251817,-0.00016599723576108923,0.0008319305796612948,0.00016599723576108923,-0.007846974337595741
position_x,-0.0004614866242475609,-0.0011777795960409897,0.001961071545088315,0.0015223081723145758,-0.0022799375131615433,0.0017584105144023623,-0.0026589876546416757,-0.0006152015244617873,-0.0016297070642596373,-0.0034444584696723965,0.0005984274250854381,-0.0006856399949325353,0.0016297070642596373,0.0006856399949325353,0.0019572587340827333
