received_time_ns,base_mode,custom_mode,system_status
1775928987271215404,209,0,3
1775928988264608138,209,0,3
1775928989258663209,209,0,3
1775928990262754449,209,0,3
1775928991266563915,209,0,3
1775928992291805074,209,0,3
1775928993254726845,209,0,3
1775928994266089931,209,0,3
1775928995268009275,209,0,3
1775928998275181309,81,0,3
1775928998275265467,81,9,3
1775928998304127086,81,9,3
1775928998332218160,81,9,3
