received_time_ns,x,y,z,vx,vy,vz
1775928986299261305,0.0,0.0,0.027,0.0,0.0,0.03
1775928986351045130,0.0,0.0,0.027,0.0,0.0,0.03
1775928986405067600,0.0,0.0,0.027,0.0,0.0,0.03
1775928986456931007,0.0,0.0,0.027,0.0,0.0,0.03
1775928986510332721,0.0,0.0,0.027,0.0,0.0,0.03
1775928986562306207,0.0,0.0,0.027,0.0,0.0,0.03
1775928986626278403,0.0,0.0,0.027,0.0,0.0,0.03
1775928986628419993,0.0,0.0,0.027,0.0,0.0,0.03
1775928986680568739,0.0,0.0,0.027,0.0,0.0,0.03
1775928986743989842,0.0,0.0,0.027,0.0,0.0,0.03
1775928986798189909,0.0,0.0,0.027,0.0,0.0,0.02
1775928986850512924,0.0,0.0,0.027,0.0,0.0,0.02
1775928986903140316,0.0,0.0,0.027,0.0,0.0,0.02
1775928986955084586,0.0,0.0,0.027,0.0,0.0,0.02
1775928987007011609,0.0,0.0,0.027,0.0,0.0,0.02
1775928987059413791,0.0,0.0,0.027,0.0,0.0,0.02
1775928987112232189,0.0,0.0,0.027,0.0,0.0,0.02
1775928987165681678,0.0,0.0,0.027,0.0,0.0,0.02
1775928987218041813,0.0,0.0,0.027,0.0,0.0,0.02
1775928987269946116,0.0,0.0,0.027,0.0,0.0,0.02
1775928987321836308,0.0,0.0,0.027,0.0,0.0,0.02
1775928987373697573,0.0,0.0,0.027,0.0,0.0,0.02
1775928987375243783,0.0,0.0,0.027,0.0,0.0,0.02
1775928987477516932,0.0,0.0,0.027,0.0,0.0,0.01
1775928987479026438,0.0,0.0,0.027,0.0,0.0,0.01
1775928987531248720,0.0,0.0,0.027,0.0,0.0,0.01
1775928987583576407,0.0,0.0,0.027,0.0,0.0,0.01
1775928987635978909,0.0,0.0,0.027,0.0,0.0,0.01
1775928987688143495,0.0,0.0,0.027,0.0,0.0,0.01
1775928987740299154,0.0,0.0,0.027,0.0,0.0,0.01
1775928987792185762,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928987844124689,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928987896597397,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928987949183703,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928988002321263,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988054389180,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988106308972,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988158997453,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988211025211,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988263162662,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988315469871,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988367826102,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988419707655,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988471736437,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988524429078,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988576624448,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988578857205,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988630883331,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928988683079661,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
