received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775928986299346999,12587,0,100,0
1775928986351131880,12587,0,100,0
1775928986405152302,12587,0,100,0
1775928986457016606,12587,0,100,0
1775928986510420111,12587,0,100,0
1775928986562389341,12587,0,100,0
1775928986626412672,12587,0,100,0
1775928986628505912,12587,0,100,0
1775928986680681441,12587,0,100,0
1775928986744172399,12587,0,100,0
1775928986798281363,12587,0,100,0
1775928986850654489,12587,0,100,0
1775928986903229051,12587,0,100,0
1775928986955170921,12587,0,100,0
1775928987007130231,12587,0,100,0
1775928987059548028,12587,0,100,0
1775928987112347482,12587,0,100,0
1775928987165796364,12587,0,100,0
1775928987218128819,12587,0,100,0
1775928987270029795,12587,0,100,0
1775928987321920275,12587,0,100,0
1775928987373798755,12587,0,100,0
1775928987375306405,12587,0,100,0
1775928987477647681,12587,0,100,0
1775928987479091109,12587,0,100,0
1775928987531347310,12587,0,100,0
1775928987583713172,12587,0,100,0
1775928987636082203,12587,0,100,0
1775928987688225766,12587,0,100,0
1775928987740389712,12587,0,100,0
1775928987792275072,12587,0,100,0
1775928987844244590,12587,0,100,0
1775928987896700019,12587,0,100,0
1775928987949418195,12587,0,100,0
1775928988002419821,12587,0,100,0
1775928988054474170,12587,0,100,0
1775928988106429418,12587,0,100,0
1775928988159081835,12587,0,100,0
1775928988211142009,12587,0,100,0
1775928988263253221,12587,0,100,0
1775928988315629996,12587,0,100,0
1775928988367919412,12587,0,100,0
1775928988419795685,12587,0,100,0
1775928988471849747,12587,0,100,0
1775928988524514132,12587,0,100,0
1775928988576758142,12587,0,100,0
1775928988578940019,12587,0,100,0
1775928988630984897,12587,0,100,0
1775928988683214155,12587,0,100,0
1775928988735760046,12587,0,100,0
1775928988788068887,12587,0,100,0
1775928988839990247,12587,0,100,0
1775928988892839140,12587,0,100,0
1775928988944801747,12587,0,100,0
1775928988997057757,12587,0,100,0
1775928989048968045,12587,0,100,0
1775928989100902782,12587,0,100,0
1775928989153162664,12587,0,100,0
1775928989205072184,12587,0,100,0
1775928989257529311,12587,0,100,0
1775928989309384400,12587,0,100,0
1775928989361306433,12587,0,100,0
1775928989413244433,12587,0,100,0
1775928989466124399,12587,0,100,0
1775928989518429144,12587,0,100,0
1775928989570345865,12587,0,100,0
1775928989622938476,12587,0,100,0
1775928989674705344,12587,0,100,0
1775928989726436244,12587,0,100,0
1775928989727617245,12587,0,100,0
1775928989779744906,12587,0,100,0
1775928989832619848,12587,0,100,0
1775928989884860562,12587,0,100,0
1775928989936909792,12587,0,100,0
1775928989989407461,12587,0,100,0
1775928990041271639,12587,0,100,0
1775928990093837276,12587,0,100,0
1775928990145983113,12587,0,100,0
1775928990198535438,12587,0,100,0
1775928990260935828,12587,0,100,0
1775928990314251626,12587,0,100,0
1775928990367064778,12587,0,100,0
1775928990419207511,12587,0,100,0
1775928990471190823,12587,0,100,0
1775928990523424754,12587,0,100,0
1775928990576507404,12587,0,100,0
1775928990581073652,12587,0,100,0
1775928990633345918,12587,0,100,0
1775928990685205969,12587,0,100,0
1775928990737207552,12587,0,100,0
1775928990789330766,12587,0,100,0
1775928990842684035,12587,0,100,0
1775928990896753226,12587,0,100,0
1775928990949077108,12587,0,100,0
1775928991002055121,12587,0,100,0
1775928991054342299,12587,0,100,0
1775928991106927264,12587,0,100,0
1775928991159325353,12587,0,100,0
1775928991212293382,12587,0,100,0
1775928991264815277,12587,0,100,0
1775928991317437137,12587,0,100,0
1775928991376539767,12587,0,100,0
1775928991378063194,12587,0,100,0
1775928991441922724,12587,0,100,0
1775928991493917461,12587,0,100,0
1775928991546313853,12587,0,100,0
1775928991598608200,12587,0,100,0
1775928991650506586,12587,0,100,0
1775928991702431852,12587,0,100,0
1775928991766801389,12587,0,100,0
1775928991818941210,12587,0,100,0
1775928991871251460,12587,0,100,0
1775928991923203542,12587,0,100,0
1775928991975379875,12587,0,100,0
1775928992027405715,12587,0,100,0
1775928992029965761,12587,0,100,0
1775928992082425929,12587,0,100,0
1775928992134899505,12587,0,100,0
1775928992187069247,12587,0,100,0
1775928992239129390,12587,0,100,0
1775928992292014254,12587,0,100,0
1775928992366898340,12587,0,100,0
1775928992418707577,12587,0,100,0
1775928992470529613,12587,0,100,0
1775928992522370369,12587,0,100,0
1775928992574427281,12587,0,100,0
1775928992626232550,12587,0,100,0
1775928992678093273,12587,0,100,0
1775928992679359297,12587,0,100,0
1775928992731050072,12587,0,100,0
1775928992783467393,12587,0,100,0
1775928992835705101,12587,0,100,0
1775928992887898170,12587,0,100,0
1775928992939712047,12587,0,100,0
1775928992991824285,12587,0,100,0
1775928993043906477,12587,0,100,0
1775928993096363766,12587,0,100,0
1775928993148529252,12587,0,100,0
1775928993200984621,12587,0,100,0
1775928993253223610,12587,0,100,0
1775928993305466599,12587,0,100,0
1775928993357459417,12587,0,100,0
1775928993410353657,12587,0,100,0
1775928993462468168,12587,0,100,0
1775928993526798603,12587,0,100,0
1775928993528186641,12587,0,100,0
1775928993579978086,12587,0,100,0
1775928993632271282,12587,0,100,0
1775928993684410561,12587,0,100,0
1775928993737167076,12587,0,100,0
1775928993789108343,12587,0,100,0
1775928993842072278,12587,0,100,0
1775928993894741018,12587,0,100,0
1775928993947519773,12587,0,100,0
1775928993999565358,12587,0,100,0
1775928994053235519,12587,0,100,0
1775928994105990179,12587,0,100,0
1775928994158070388,12587,0,100,0
1775928994210589276,12587,0,100,0
1775928994263985843,12587,0,100,0
1775928994316876276,12587,0,100,0
1775928994369575257,12587,0,100,0
1775928994421634602,12587,0,100,0
1775928994473527038,12587,0,100,0
1775928994525484785,12587,0,100,0
1775928994579466973,12587,0,100,0
1775928994581391608,12587,0,100,0
1775928994634257722,12587,0,100,0
1775928994686509767,12587,0,100,0
1775928994742368655,12587,0,100,0
1775928994794310466,12587,0,100,0
1775928994847081573,12587,0,100,0
1775928994899364818,12587,0,100,0
1775928994951225863,12587,0,100,0
1775928995003369462,12587,0,100,0
1775928995055300043,12587,0,100,0
1775928995107986032,12587,0,100,0
1775928995160309181,12587,0,100,0
1775928995214185580,12587,0,100,0
1775928995266765075,12587,0,100,0
1775928995319145023,12587,0,100,0
1775928995371890435,12587,0,100,0
1775928995424285391,12587,0,100,0
1775928995478109342,12587,0,100,0
1775928995479951099,12587,0,100,0
1775928995532986137,12587,0,100,0
1775928995585101258,12587,0,100,0
1775928995638147657,12587,0,100,0
1775928995690707665,12587,0,100,0
1775928995744275845,12587,0,100,0
1775928995796636561,12587,0,100,0
1775928995853854623,12587,0,100,0
1775928995905682966,12587,0,100,0
1775928995958352476,12587,0,100,0
1775928996010280176,12587,0,100,0
1775928996062346626,12587,0,100,0
1775928996115051208,12587,0,100,0
1775928996167470324,12587,0,100,0
1775928996219462471,12587,0,100,0
1775928998273957268,12587,0,100,0
1775928998275406424,12587,0,100,0
1775928998278809687,12587,0,100,0
1775928998280572789,12587,0,100,0
1775928998281967194,12587,0,100,0
1775928998283370015,12587,0,100,0
1775928998284215310,12587,0,100,0
1775928998285383704,12587,0,100,0
1775928998286808444,12587,0,100,0
1775928998288653561,12587,0,100,0
1775928998290446742,12587,0,100,0
1775928998292045527,12587,0,100,0
1775928998294044497,12587,0,100,0
1775928998296271110,12587,0,100,0
1775928998297607852,12587,0,100,0
1775928998298476699,12587,0,100,0
1775928998299385994,12587,0,100,0
1775928998300228441,12587,0,100,0
1775928998301255366,12587,0,100,0
1775928998302268018,12587,0,100,0
