delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.04594183035944703,-0.015962367427004364,-0.35754181289733855,-0.2535698573252605,0.684084698817553,-0.15335415458933682,0.07894199835521715,-0.07927464979213777,0.09225244295850052,-0.05538101210385797,-0.2287800365219972,-0.03743584738702055,-0.09225244295850052,0.03743584738702055,-0.37625277685746794
