feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.16595827169837224,-0.011322862106390968,-0.14257932854992428,-0.09785851184805526,0.05460866765723951,-0.14547142809676938,-0.009885077548493177,0.0030698078218296524,-0.004923659469470965,-0.1189986743092181,0.05162603314462753,0.08727575762000944,0.004923659469470965,-0.08727575762000944,-0.15038309950042322
command_pitch,-0.13735676558374382,0.12618156156096394,0.04792183346318794,0.08726203014444558,0.020060270639294372,0.13575655750253007,0.04967806282182495,-0.0024648991276835603,0.0040264326957725,0.12432251082691168,-0.18147196720745873,-0.053698945068310494,-0.0040264326957725,0.053698945068310494,0.046376862666285185
command_yaw,0.09671230417233474,-0.11808237748267417,-0.15775653286469227,0.012635452372995144,-0.14134852680549606,-0.022342044740103845,-0.055222053371826924,0.014918449079084455,-0.006178772130395136,-0.07877975835625764,0.19057538709253083,-0.003647581219602371,0.006178772130395136,0.003647581219602371,-0.16367488226929222
command_throttle,-0.00014291889720370666,0.00023249381072811773,0.10361878756302101,7.1667048125938205e-06,0.0,-0.0018642172625336559,0.003362828540242075,-0.016010523672180324,-0.0034456608502933515,-0.005491447112337236,-0.011852241201311911,0.029124004764208577,0.0034456608502933515,-0.029124004764208577,0.10423573231063699
roll,1.1592612590853313,-0.007321818116565147,-0.41096524069047424,-0.0009876300072928727,0.0,-0.6915284868703961,-0.026063100720283734,-0.004092221282750577,-0.021467776613415476,-0.6309039735726241,0.8895899565872746,0.048319016052779884,0.021467776613415476,-0.048319016052779884,-0.42092710982292897
pitch,0.047141047865539853,1.331694777624327,-0.21568537744392688,0.12789188254887468,0.008714431298531623,-0.049829502375475614,0.037650181887939095,0.06452152479711609,-0.0009616346528211727,-0.9144069221460467,-0.46931606293930495,0.2100182077716694,0.0009616346528211727,-0.2100182077716694,-0.2340990403254353
yaw,-0.0013734758576712017,0.0,0.22113639629141313,0.0014321254171436484,-0.00268646710840199,-0.001303247353308456,7.025799023542867e-08,-0.01789482465369025,-0.010254317333900132,-0.012697173937476063,-0.016889010641581378,-0.012366903292886726,0.010254317333900132,0.012366903292886726,0.22327127002214792
roll_rate,-0.0011620940736218571,0.0008587606704480854,-0.04056683100969707,0.37733893666950913,-0.22406126162045564,0.4024763290808081,0.0008745093155162469,-0.0032028882258063147,-0.00027463430761334436,0.0014833117779107109,-0.008572736083778858,0.0006369049464047187,0.00027463430761334436,-0.0006369049464047187,-0.03487092295450879
pitch_rate,0.0004117133818007241,0.0007560833003755503,0.05705320223432183,0.09130389848785986,0.4621898500340451,-0.0586493953640448,-0.0007265363802677787,-0.0008592671602978359,-0.010267263691047478,-0.001578870329587896,0.009428401169687609,0.00018876057023421624,0.010267263691047478,-0.00018876057023421624,0.044725204659541364
yaw_rate,-8.334405810281655e-05,9.238340658638362e-05,-0.02968426632919062,0.001148110334125598,-0.03519531203899769,0.9432497152051114,-0.002691797529366808,-0.0004550757534140232,-0.0011170879716167516,-0.010128281644608193,0.0017110330659759322,0.0034756405475728,0.0011170879716167516,-0.0034756405475728,-0.03019750642885774
position_x,2.644196787439594e-05,-0.008101446729881239,-0.2985706978603505,-0.002549919074524613,0.004954963281323841,-0.2753845129526953,0.0973206167281703,-0.0020413018792648906,-0.011689662331456544,0.03301173335723622,0.000523271905976381,0.011329426437759407,0.011689662331456544,-0.011329426437759407,-0.3007548694153649
position_y,0.0007441368579250429,0.0006268322615876359,0.056521520983496686,-0.001286318532864113,-0.004629233509417672,0.12661130999855696,0.016976200518827728,0.008202890075776641,-0.0001392818720601948,0.0023119437149813427,-0.004870656753591093,-0.0018154300423385559,0.0001392818720601948,0.0018154300423385559,0.057187492303912
position_z,0.00023468616411909026,2.953152030655385e-06,-0.010677403674332888,0.0,0.0,-0.003749722369455636,-9.077047885862059e-05,0.0006784088069036949,0.008223819601224038,-6.516223573307073e-05,0.0036063780794151476,-0.001413247527460694,-0.008223819601224038,0.001413247527460694,-0.010831571603015164
velocity_x,0.06779530198425118,0.02490597307690233,-0.40604738817233665,-0.027448436809387026,-0.0008802516464945688,0.06124763733208642,0.21019959139766886,0.05380844981339387,-0.02984173681360859,0.5322536429343043,0.04166858582213755,-0.05534242424866108,0.02984173681360859,0.05534242424866108,-0.40485409634742164
velocity_y,-0.0018663729471488722,0.002647338033648427,-0.03318117746394458,-0.014222696270199741,0.0011968164604255946,-0.15463031598034732,0.022939335309423506,0.07684591012923032,0.008832964143565441,0.08906853776992105,0.12830895271247372,0.006153521704302835,-0.008832964143565441,-0.006153521704302835,-0.03217051838478299
velocity_z,-0.0062051217626578415,0.0,-0.006318516426404757,-0.002894151330206571,-0.007052337931728693,0.0013948900067863664,-0.0023973568196249398,-0.001623078174356844,0.12482906505657908,0.009660464316224781,0.005727107212488358,0.862554791024375,-0.12482906505657908,-0.862554791024375,-0.006461205881696103
altitude,-1.818941499970066e-05,0.0,0.00029786749398290514,0.0,0.0,0.004323370864343468,2.20509145996259e-05,-0.0015187382204735302,-0.0031790732536290363,6.156337457944656e-05,-0.003884909686474777,-0.018829821172932262,0.0031790732536290363,0.018829821172932262,0.00029305287518159004
vertical_speed,7.8830745394053e-06,0.0,0.00044929505525851337,1.7443736153658318e-05,5.930351562234215e-06,-0.00015762625174427897,1.681836123624912e-05,0.00017583397263818527,-0.002209341219655046,-7.343146530623858e-05,-0.002169881577478182,-0.013021825840230216,0.002209341219655046,0.013021825840230216,0.00044950613172838603
heading,-0.001675938082246438,-0.00020627326396890165,0.10295640025859568,-9.295681744437236e-05,-0.00027736048583342524,-0.022173999822776094,-0.002446669788870093,0.01898883293875485,0.008873386680053766,-0.0018198629527419552,0.021172928078072542,0.06652104803739567,-0.008873386680053766,-0.06652104803739567,0.10312224537119037
command_roll__lag_1,-0.12369008184690003,0.020728299511063978,0.1639166925079253,0.04264499927260204,-0.031412706567333505,0.17460862949367412,0.0370646982634796,0.00818611612924686,0.0,0.1925221850305291,-0.06283959658408618,-0.13894782400750122,0.0,0.13894782400750122,0.16588458848094478
command_pitch__lag_1,0.2011370245575142,-0.08395201394923454,-0.023377355800129056,-0.1472072032431831,-0.049271678401229146,-0.22010842352378363,-0.06684393136431122,0.0,0.0006709205217516576,-0.22217684145256816,0.23229540845467067,0.12512694056604345,-0.0006709205217516576,-0.12512694056604345,-0.027828248953551512
command_yaw__lag_1,-0.10910973380355912,0.1480803946029075,0.017765613460516187,0.1336909236522908,0.01818209369788855,0.10571848488969582,0.066681814554587,0.0,0.001297259282539744,0.10760045446505653,-0.25672980148917435,-0.022929619329005897,-0.001297259282539744,0.022929619329005897,0.012903975768340176
command_throttle__lag_1,0.0,0.0,-0.16795575732116164,0.0,0.0,0.015478221588604124,-0.0035814627987969835,0.013292390907047114,0.0056200402999608216,0.0055769641849269455,0.017609616080122535,-0.029956418814945457,-0.0056200402999608216,0.029956418814945457,-0.1687929236682534
roll__lag_1,-0.9277612888381511,-0.030193098610849164,0.38297965482713925,0.029160920878904678,-0.005155056127638173,1.0222309284556468,0.08772633158433829,-0.04115061252583446,-0.0022990712763782074,0.6450548289636073,-0.17351819579952626,-0.10012692194160223,0.0022990712763782074,0.10012692194160223,0.3949390912596924
pitch__lag_1,-0.02507384697343545,-1.175301384124717,0.07780079122167088,-0.12341476955344191,0.0,0.10941480395275802,0.08378223730217936,0.037810311235410204,-0.003918673168534114,0.4380237229489631,0.43750803400908855,-0.2844107540760277,0.003918673168534114,0.2844107540760277,0.10545566114263488
yaw__lag_1,-0.0028030150257184654,-9.481750710662466e-05,-0.03504586074663366,-8.113062879042311e-05,0.0,0.00010776620836468226,3.0433032862545657e-05,-0.00025183125295874016,0.0006014662217618844,0.006239967591505869,0.0019584047801782223,0.011865569834773253,-0.0006014662217618844,-0.011865569834773253,-0.03421362960776701
roll_rate__lag_1,-0.00038385691828865515,-0.001007895924374673,-0.02395168771567941,-0.9693398128248356,0.17286203172131515,-0.36105958920944364,0.0,-3.3624488045614774e-05,-0.0013475558296390461,0.0002803356707822744,0.0028688505046952275,-0.001585491625782322,0.0013475558296390461,0.001585491625782322,-0.027877490838011842
