feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,-0.00011208730938144051,-5.422387534284386e-05,-4.0963772343560506e-05,-4.563823762515443e-05
command_pitch,0.00014111314366026454,0.0001435376222364567,0.00013223260051703194,0.00015013219282497997
command_yaw,0.0003332722201246386,0.00041887555927468096,0.00040006480462552105,0.0004313674151492879
command_throttle,-0.02030173532189793,-0.02170950060494257,-0.021015412639036696,-0.022504805468515618
roll,0.5004345113939901,0.5106004590101757,0.48913218543671594,0.4919842811718358
pitch,-0.5204076495402853,-0.4761836138292234,-0.40183154957886463,-0.3554739871369216
yaw,0.015608335721517302,0.015177519005667682,0.01555054713682509,0.01543678626858351
roll_rate,-0.0506135151446095,-0.050979780561266945,-0.05368414579924871,-0.053032636001611955
pitch_rate,-0.04757641717681184,-0.04386541186900757,-0.04223282063069182,-0.02997020993948021
yaw_rate,0.021864002612546105,0.021875889015256025,0.022029254729450512,0.021155534363311697
position_x,-4.520448499804441e-13,-7.940982735216729e-13,-1.0537195106033348e-12,-9.22207839799913e-13
position_y,1.0671299815583212e-13,1.8805026475705771e-13,2.4967934184640657e-13,2.1832960127967805e-13
position_z,1.5374152832625831e-06,3.1829516113119713e-06,3.2938793632032673e-06,3.2352143464577524e-06
velocity_x,-0.0014278561321786837,-0.0012643595136373662,-0.0011616228972149418,-0.0012859005603909832
velocity_y,-0.00012657375839342697,-9.368542984770049e-05,-8.354859159743011e-05,-9.047906176028174e-05
velocity_z,-6.534777835397556e-05,-7.565821605444025e-05,-7.125274804509019e-05,-7.898957232667543e-05
altitude,-1.5374151774897443e-06,-3.1829516281748934e-06,-3.2938794166744286e-06,-3.2352143478542078e-06
vertical_speed,6.534777800389046e-05,7.565821564139657e-05,7.125274769724497e-05,7.898957244866048e-05
heading,0.01560833572131585,0.015177519005448123,0.01555054713683372,0.015436786268591258
mode_guided_nogps,0.06858237137382786,0.06681708189682414,0.06706200752901169,0.06662129560121487
mode_stabilize,-0.06858237137364928,-0.06681708189674679,-0.06706200752907088,-0.0666212956012588
clip__command_roll,-0.00011208730899774593,-5.422387536114326e-05,-4.0963772312805865e-05,-4.563823785506603e-05
sq__command_roll,0.001252504235514413,0.0009775336383344567,0.0006854083055359284,0.0013711221873966783
clip__command_pitch,0.00014111314358519707,0.000143537622298711,0.0001322326005126036,0.0001501321927864624
sq__command_pitch,-0.004885378551953904,-0.005525645797793679,-0.005411450695262246,-0.005519452693179651
clip__command_yaw,0.0003332722201858582,0.00041887555927202016,0.00040006480464961213,0.0004313674152412163
sq__command_yaw,0.014198519363768109,0.011985435491741032,0.010330790415680496,0.010650726549703544
clip__command_throttle,-0.06858237137384147,-0.0668170818969806,-0.06706200752925615,-0.06662129560120936
sq__command_throttle,0.021841539974788327,0.024698796510301303,0.023403279680526006,0.026420838370103873
sq__roll,2.197987595586659,2.3422961361327506,2.147516594948087,2.186289793473154
sq__pitch,12.300218384924403,11.034846685056467,9.661707042715404,8.110642192073069
sq__yaw,2.181354108616945e-05,2.1211457136022362e-05,2.1735942483013482e-05,2.157841472051664e-05
sq__roll_rate,-0.05406548032944522,-0.04920692154611457,-0.05100431074589596,-0.05143078455309391
sq__pitch_rate,-0.16248764469196586,-0.13115563611645797,-0.12425127205463946,-0.09718360988703029
sq__yaw_rate,0.0011337244598028126,0.0015320073037974663,0.0016320775128595122,0.0017700489823290547
backend_ardupilot__command_roll,-0.00011208730910473252,-5.422387529848547e-05,-4.0963772259883605e-05,-4.563823771234748e-05
backend_ardupilot__command_pitch,0.00014111314343773538,0.00014353762230533975,0.00013223260051717573,0.00015013219263226347
backend_ardupilot__command_yaw,0.00033327222009422753,0.0004188755592368567,0.0004000648046106445,0.0004313674152899813
backend_ardupilot__command_throttle,-0.02030173532137408,-0.021709500604715902,-0.021015412639193355,-0.02250480546819796
