received_time_ns,base_mode,custom_mode,system_status
1775928577975354005,209,0,3
1775928579024358468,209,0,3
1775928580015341441,209,0,3
1775928581008297891,209,0,3
1775928582004597254,209,0,3
1775928582997105164,209,0,3
1775928583991480410,209,0,3
1775928584983630305,209,0,3
1775928585987950392,209,0,3
1775928588983602041,81,0,3
1775928588983700502,81,9,3
1775928589003771768,81,9,3
1775928589028457213,81,9,3
