received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775928577025001273,12587,0,100,0
1775928577078248617,12587,0,100,0
1775928577130610513,12587,0,100,0
1775928577184804423,12587,0,100,0
1775928577236654333,12587,0,100,0
1775928577289157217,12587,0,100,0
1775928577341724676,12587,0,100,0
1775928577395652097,12587,0,100,0
1775928577447594453,12587,0,100,0
1775928577500350226,12587,0,100,0
1775928577552776152,12587,0,100,0
1775928577555102521,12587,0,100,0
1775928577607227463,12587,0,100,0
1775928577659110684,12587,0,100,0
1775928577711123502,12587,0,100,0
1775928577763729904,12587,0,100,0
1775928577817988196,12587,0,100,0
1775928577870396491,12587,0,100,0
1775928577922195650,12587,0,100,0
1775928577974172757,12587,0,100,0
1775928578026307012,12587,0,100,0
1775928578078906599,12587,0,100,0
1775928578132797863,12587,0,100,0
1775928578187572814,12587,0,100,0
1775928578240791937,12587,0,100,0
1775928578293010734,12587,0,100,0
1775928578345069472,12587,0,100,0
1775928578397462217,12587,0,100,0
1775928578449619512,12587,0,100,0
1775928578501793095,12587,0,100,0
1775928578553967349,12587,0,100,0
1775928578555158613,12587,0,100,0
1775928578606984877,12587,0,100,0
1775928578658868580,12587,0,100,0
1775928578710679900,12587,0,100,0
1775928578762496341,12587,0,100,0
1775928578814653156,12587,0,100,0
1775928578868498501,12587,0,100,0
1775928578920554167,12587,0,100,0
1775928578972429838,12587,0,100,0
1775928579024576606,12587,0,100,0
1775928579076520852,12587,0,100,0
1775928579128854912,12587,0,100,0
1775928579180940019,12587,0,100,0
1775928579233106275,12587,0,100,0
1775928579285164567,12587,0,100,0
1775928579337040783,12587,0,100,0
1775928579389141761,12587,0,100,0
1775928579440955323,12587,0,100,0
1775928579493184490,12587,0,100,0
1775928579545244221,12587,0,100,0
1775928579597663079,12587,0,100,0
1775928579649779768,12587,0,100,0
1775928579701767406,12587,0,100,0
1775928579703122665,12587,0,100,0
1775928579754648427,12587,0,100,0
1775928579806958519,12587,0,100,0
1775928579858955628,12587,0,100,0
1775928579910971041,12587,0,100,0
1775928579963612868,12587,0,100,0
1775928580015581754,12587,0,100,0
1775928580069054856,12587,0,100,0
1775928580121495763,12587,0,100,0
1775928580173502249,12587,0,100,0
1775928580225752633,12587,0,100,0
1775928580277826605,12587,0,100,0
1775928580330522992,12587,0,100,0
1775928580382712802,12587,0,100,0
1775928580435006416,12587,0,100,0
1775928580487425435,12587,0,100,0
1775928580539467568,12587,0,100,0
1775928580591492614,12587,0,100,0
1775928580643399679,12587,0,100,0
1775928580695262777,12587,0,100,0
1775928580747285551,12587,0,100,0
1775928580799668763,12587,0,100,0
1775928580851887499,12587,0,100,0
1775928580853308260,12587,0,100,0
1775928580955586144,12587,0,100,0
1775928580956875741,12587,0,100,0
1775928581008513053,12587,0,100,0
1775928581060398008,12587,0,100,0
1775928581112710600,12587,0,100,0
1775928581165765891,12587,0,100,0
1775928581218386186,12587,0,100,0
1775928581270355906,12587,0,100,0
1775928581322714320,12587,0,100,0
1775928581374646986,12587,0,100,0
1775928581427002552,12587,0,100,0
1775928581479323079,12587,0,100,0
1775928581532380162,12587,0,100,0
1775928581584843310,12587,0,100,0
1775928581636871045,12587,0,100,0
1775928581689004089,12587,0,100,0
1775928581740946450,12587,0,100,0
1775928581793243970,12587,0,100,0
1775928581845333911,12587,0,100,0
1775928581898026908,12587,0,100,0
1775928581950655587,12587,0,100,0
1775928582002858581,12587,0,100,0
1775928582055362433,12587,0,100,0
1775928582056631678,12587,0,100,0
1775928582108735381,12587,0,100,0
1775928582160649617,12587,0,100,0
1775928582213288344,12587,0,100,0
1775928582266185721,12587,0,100,0
1775928582318062678,12587,0,100,0
1775928582370000689,12587,0,100,0
1775928582422377056,12587,0,100,0
1775928582474239005,12587,0,100,0
1775928582526067131,12587,0,100,0
1775928582578215248,12587,0,100,0
1775928582630889975,12587,0,100,0
1775928582683062028,12587,0,100,0
1775928582735232288,12587,0,100,0
1775928582787476435,12587,0,100,0
1775928582839508492,12587,0,100,0
1775928582892078645,12587,0,100,0
1775928582943949234,12587,0,100,0
1775928582995963851,12587,0,100,0
1775928583047886920,12587,0,100,0
1775928583100580015,12587,0,100,0
1775928583153428179,12587,0,100,0
1775928583205315729,12587,0,100,0
1775928583206842919,12587,0,100,0
1775928583258541962,12587,0,100,0
1775928583310581348,12587,0,100,0
1775928583363104977,12587,0,100,0
1775928583415521280,12587,0,100,0
1775928583468308389,12587,0,100,0
1775928583521007181,12587,0,100,0
1775928583573171651,12587,0,100,0
1775928583625309722,12587,0,100,0
1775928583677258486,12587,0,100,0
1775928583729247569,12587,0,100,0
1775928583781239276,12587,0,100,0
1775928583833123274,12587,0,100,0
1775928583885577721,12587,0,100,0
1775928583937892555,12587,0,100,0
1775928583990320698,12587,0,100,0
1775928584042312054,12587,0,100,0
1775928584094367473,12587,0,100,0
1775928584146243568,12587,0,100,0
1775928584198203661,12587,0,100,0
1775928584250405668,12587,0,100,0
1775928584302505406,12587,0,100,0
1775928584354637942,12587,0,100,0
1775928584355901748,12587,0,100,0
1775928584408068011,12587,0,100,0
1775928584459937771,12587,0,100,0
1775928584511941863,12587,0,100,0
1775928584563990498,12587,0,100,0
1775928584617638514,12587,0,100,0
1775928584670124832,12587,0,100,0
1775928584722004992,12587,0,100,0
1775928584773852416,12587,0,100,0
1775928584825768959,12587,0,100,0
1775928584878009556,12587,0,100,0
1775928584930679550,12587,0,100,0
1775928584982478432,12587,0,100,0
1775928585034365536,12587,0,100,0
1775928585086351166,12587,0,100,0
1775928585139911313,12587,0,100,0
1775928585193208268,12587,0,100,0
1775928585245726395,12587,0,100,0
1775928585298229675,12587,0,100,0
1775928585350313319,12587,0,100,0
1775928585402624444,12587,0,100,0
1775928585454870291,12587,0,100,0
1775928585456548005,12587,0,100,0
1775928585512710482,12587,0,100,0
1775928585565230977,12587,0,100,0
1775928585617367803,12587,0,100,0
1775928585669348473,12587,0,100,0
1775928585721562321,12587,0,100,0
1775928585773369748,12587,0,100,0
1775928585825846437,12587,0,100,0
1775928585877963135,12587,0,100,0
1775928585931437909,12587,0,100,0
1775928585986799415,12587,0,100,0
1775928586038686297,12587,0,100,0
1775928586090590619,12587,0,100,0
1775928586142596089,12587,0,100,0
1775928586194912528,12587,0,100,0
1775928586246768787,12587,0,100,0
1775928586299186119,12587,0,100,0
1775928586351468926,12587,0,100,0
1775928586403526683,12587,0,100,0
1775928586404778618,12587,0,100,0
1775928586456816312,12587,0,100,0
1775928586508871061,12587,0,100,0
1775928586562119058,12587,0,100,0
1775928586614161840,12587,0,100,0
1775928586666946458,12587,0,100,0
1775928586718891995,12587,0,100,0
1775928586770753181,12587,0,100,0
1775928586822517955,12587,0,100,0
1775928586874306344,12587,0,100,0
1775928586927083154,12587,0,100,0
1775928588981212314,12587,0,100,0
1775928588983873746,12587,0,100,0
1775928588984852407,12587,0,100,0
1775928588985828061,12587,0,100,0
1775928588986756708,12587,0,100,0
1775928588987834215,12587,0,100,0
1775928588988703535,12587,0,100,0
1775928588989571256,12587,0,100,0
1775928588990416033,12587,0,100,0
1775928588991345224,12587,0,100,0
1775928588992207824,12587,0,100,0
1775928588993046490,12587,0,100,0
1775928588993911298,12587,0,100,0
1775928588994745612,12587,0,100,0
1775928588995672275,12587,0,100,0
1775928588996523868,12587,0,100,0
1775928588997371429,12587,0,100,0
1775928588998848189,12587,0,100,0
1775928589000337397,12587,0,100,0
1775928589001249692,12587,0,100,0
1775928589002515194,12587,0,100,0
1775928589003945395,12587,0,100,0
1775928589005554760,12587,0,100,0
1775928589007240090,12587,0,100,0
1775928589008826767,12587,0,100,0
1775928589010253481,12587,0,100,0
1775928589011581477,12587,0,100,0
1775928589013355349,12587,0,100,0
1775928589015328160,12587,0,100,0
1775928589016769049,12587,0,100,0
1775928589018373133,12587,0,100,0
1775928589019255125,12587,0,100,0
1775928589020398231,12587,0,100,0
1775928589021337853,12587,0,100,0
1775928589022430368,12587,0,100,0
1775928589023295688,12587,0,100,0
1775928589024213040,12587,0,100,0
1775928589025068696,12587,0,100,0
1775928589025924545,12587,0,100,0
1775928589026757355,12587,0,100,0
1775928589027596820,12587,0,100,0
1775928589028572378,12587,0,100,0
