window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
1.899712340125201,6.174939819987395e-05,370.6157424363906,-5.624680295016146,-1.3620722051588503,12.632681104710956,1.899712340125201,6.174939819987395e-05,370.6157424363906,5.551888556922024,1.3298185962425426,12.632681104710956
