received_time_ns,timestamp,timestamp_sample,xyz_x,xyz_y,xyz_z,xyz_derivative_x,xyz_derivative_y,xyz_derivative_z
1775898259974034688,1156000,1156000,0.0001375483989249915,0.00014624306641053408,3.8940612284932286e-05,0.016562266275286674,-0.006774379406124353,-0.004265392664819956
1775898259978034688,1160000,1160000,0.00027098454302176833,-6.696389755234122e-05,0.00011010585876647383,0.023782674223184586,-0.026775043457746506,0.005216097924858332
1775898259986034688,1168000,1168000,-1.4194572941050865e-05,-0.00019537222397048026,0.00012551220424938947,-0.020213434472680092,-0.016112254932522774,0.0019252735655754805
1775898259994034688,1176000,1176000,-2.5256938897655345e-05,2.8856989956693724e-05,6.393431249307469e-05,-0.002180177252739668,0.01393808051943779,-0.0058977361768484116
1775898260006034688,1188000,1188000,0.00014869164442643523,-0.00012132957635913044,-1.8616938177729025e-05,0.004206291865557432,-0.0065836538560688496,-0.006855668034404516
1775898260014034688,1196000,1196000,-8.715563308214769e-05,4.3442378228064626e-05,-4.637900201487355e-05,-0.016407713294029236,0.011754192411899567,-0.003892124630510807
1775898260026034688,1208000,1208000,5.4225958592724055e-05,0.00011320498015265912,-0.000140805947012268,0.003849042346701026,0.003912936430424452,-0.006528380326926708
1775898260034034688,1216000,1216000,-8.083581633400172e-05,-9.194386075250804e-05,2.90710995614063e-05,-0.01113301794975996,-0.015257749706506729,0.01526625920087099
1775898260050034688,1232000,1232000,-6.75783958286047e-05,-5.205646812100895e-05,-7.732240192126483e-05,0.0030970864463597536,-0.007882677018642426,-0.009533870965242386
1775898260054034688,1236000,1236000,-0.00010590955207590014,-0.00012946504284627736,-0.00015762173279654235,-0.0023535971995443106,-0.012813041917979717,-0.01406510267406702
1775898260066034688,1248000,1248000,0.00014697783626616,-0.00014317984459921718,8.908112067729235e-05,0.022278117015957832,0.0005581951118074358,0.01751178503036499
1775898260074034688,1256000,1256000,0.00018953558173961937,-7.426067168125883e-05,0.00019383949984330684,0.008607221767306328,0.005235312506556511,0.014083009213209152
1775898260086034688,1268000,1268000,-4.0800714486977085e-05,6.889848737046123e-05,0.00013950026186648756,-0.01505774911493063,0.012292060069739819,-0.0014086071169003844
1775898260094034688,1276000,1276000,4.3705244024749845e-05,-6.210376159287989e-05,0.00020328086975496262,0.003301164135336876,-0.007079665083438158,0.0050625791773200035
1775898260106034688,1288000,1288000,7.66088196542114e-05,4.673141575040063e-06,-0.00011725612421287224,0.001987525960430503,0.0031776975374668837,-0.018952950835227966
1775898260118034688,1300000,1296000,-1.620568468752026e-06,-4.744999387185089e-05,0.0001876468741102144,-0.0066153560765087605,-0.0006567254313267767,0.01888696290552616
1775898260122034688,1304000,1304000,0.00011011106835212559,-6.596426374017028e-06,0.00017525695147924125,0.0073999688029289246,-0.0006628777482546866,0.002767419209703803
1775898260134034688,1316000,1316000,5.212167525314726e-05,-3.341266346978955e-05,5.74970617890358e-05,0.001312129432335496,0.005198982078582048,0.000564918271265924
1775898260150034688,1332000,1332000,-0.0002224456111434847,-5.467358641908504e-05,0.00011020268721040338,-0.018016574904322624,-0.009315879084169865,-0.0033360356464982033
1775898260154034688,1336000,1336000,-0.0001090449804905802,-6.759494135621935e-05,0.00012825694284401834,0.0019150389125570655,-0.006699895486235619,3.826264219242148e-05
1775898260162034688,1344000,1344000,0.00012421136489138007,-0.0001482398365624249,0.00015564168279524893,0.019007908180356026,-0.010109657421708107,0.0006350261392071843
1775898260174034688,1356000,1356000,0.0001308233040617779,-4.730011642095633e-05,-5.996764230076224e-06,0.0038442027289420366,0.013125625438988209,-0.006711374036967754
1775898260186034688,1368000,1368000,0.0001587925507919863,-1.779694684955757e-05,5.997811604174785e-05,0.005678575485944748,0.00018532414105720818,-0.00284775672480464
1775898260194034688,1376000,1376000,4.110196459805593e-05,-8.717845958017278e-06,-3.947892764699645e-06,-0.009729687124490738,0.0017477283254265785,-0.005217015277594328
1775898260206034688,1388000,1388000,0.00019241715199314058,5.5409462220268324e-05,4.375938078737818e-05,0.012523713521659374,0.0030941504519432783,0.006532070692628622
1775898260214034688,1396000,1396000,3.926585122826509e-05,0.00014209684741217643,6.625936748605454e-06,-0.009820293635129929,0.009602543897926807,-0.0021864932496100664
1775898260226034688,1408000,1408000,0.00016126528498716652,0.00011663195618893951,-4.957102282787673e-05,0.007897701114416122,-0.0031313581857830286,-0.00679330388084054
1775898260234034688,1416000,1416000,0.00016637241060379893,0.00015255251491907984,8.50157011882402e-05,0.0014676937134936452,0.002382119419053197,0.009317885152995586
1775898260246034688,1428000,1428000,-4.4622491259360686e-05,-4.108505527256057e-05,-5.088997568236664e-05,-0.013272188603878021,-0.01071234606206417,-0.008288341574370861
1775898260258034688,1440000,1440000,0.00015895206888671964,0.00022127128613647074,6.321122054941952e-05,0.016418687999248505,0.015204777009785175,0.0034466127399355173
1775898260266034688,1448000,1448000,-1.205079479404958e-05,0.0003097591397818178,-6.246877455851063e-05,-0.011881230399012566,0.011840376071631908,-0.009599145501852036
