received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775898259974034688,1156000,0.0,0.0,0.0,0.0
1775898259978034688,1160000,0.0,0.0,0.0,0.0
1775898260174034688,1356000,0.0,0.0,0.0,0.0
1775898260374034688,1556000,0.0,0.0,0.0,0.0
1775898260578034688,1760000,0.0,0.0,0.0,0.0
1775898260774034688,1956000,0.0,0.0,0.0,0.0
1775898260974034688,2156000,0.0,0.0,0.0,0.0
1775898261174034688,2356000,0.0,0.0,0.0,0.0
1775898261374034688,2556000,0.0,0.0,0.0,0.0
1775898261582034688,2764000,0.0,0.0,0.0,0.0
1775898261774034688,2956000,0.0,0.0,0.0,0.0
1775898261974034688,3156000,0.0,0.0,0.0,0.0
1775898262174034688,3356000,0.0,0.0,0.0,0.0
1775898262374034688,3556000,0.0,0.0,0.0,0.0
1775898262582034688,3764000,0.0,0.0,0.0,0.0
1775898262774034688,3956000,0.0,0.0,0.0,0.0
1775898262974034688,4156000,0.0,0.0,0.0,0.0
1775898263174034688,4356000,0.0,0.0,0.0,0.0
1775898263370034688,4552000,0.0,0.0,0.0,0.0
1775898263574034688,4756000,0.0,0.0,0.0,0.0
1775898263770034688,4952000,0.0,0.0,0.0,0.0
1775898263974034688,5156000,0.0,0.0,0.0,0.0
1775898264174034688,5356000,0.0,0.0,0.0,0.0
1775898264374034688,5556000,0.0,0.0,0.0,0.0
1775898264574034688,5756000,0.0,0.0,0.0,0.0
1775898264774034688,5956000,0.0,0.0,0.0,0.0
1775898264978034688,6160000,0.0,0.0,0.0,0.0
1775898265174034688,6356000,0.0,0.0,0.0,0.0
1775898265374034688,6556000,0.0,0.0,0.0,0.0
1775898265570034688,6752000,0.0,0.0,0.0,0.0
1775898265774034688,6956000,0.0,0.0,0.0,0.0
1775898265978034688,7160000,0.0,0.0,0.0,0.0
1775898266174034688,7356000,0.0,0.0,0.0,0.0
1775898266374034688,7556000,0.0,0.0,0.0,0.0
1775898266574034688,7756000,0.0,0.0,0.0,0.0
1775898266774034688,7956000,0.0,0.0,0.0,0.0
1775898266974034688,8156000,0.0,0.0,0.0,0.0
1775898267174034688,8356000,0.0,0.0,0.0,0.0
1775898267374034688,8556000,0.0,0.0,0.0,0.0
1775898267578034688,8760000,0.0,0.0,0.0,0.0
1775898267774034688,8956000,0.0,0.0,0.0,0.0
1775898267974034688,9156000,0.0,0.0,0.0,0.0
1775898268174034688,9356000,0.0,0.0,0.0,0.0
1775898268374034688,9556000,0.0,0.0,0.0,0.0
1775898268574034688,9756000,0.0,0.0,0.0,0.0
1775898268774034688,9956000,0.0,0.0,0.0,0.0
1775898268974034688,10156000,0.0,0.0,0.0,0.0
1775898269174034688,10356000,0.0,0.0,0.0,0.0
1775898269374034688,10556000,0.0,0.0,0.0,0.0
1775898269574034688,10756000,0.0,0.0,0.0,0.0
1775898269774034688,10956000,0.0,0.0,0.0,0.0
1775898269974034688,11156000,0.0,0.0,0.0,0.0
1775898270174034688,11356000,0.0,0.0,0.0,0.0
1775898270374034688,11556000,0.0,0.0,0.0,0.0
1775898270574034688,11756000,0.0,0.0,0.0,0.0
1775898270774034688,11956000,0.0,0.0,0.0,0.0
1775898270982034688,12164000,0.0,0.0,0.0,0.0
1775898271174034688,12356000,0.0,0.0,0.0,0.0
1775898271374034688,12556000,0.0,0.0,0.0,0.0
1775898271574034688,12756000,0.0,0.0,0.0,0.0
1775898271774034688,12956000,0.0,0.0,0.0,0.0
1775898271974034688,13156000,0.0,0.0,0.0,0.0
1775898272174034688,13356000,0.0,0.0,0.0,0.0
1775898272374034688,13556000,0.0,0.0,0.0,0.0
1775898272574034688,13756000,0.0,0.0,0.0,0.0
1775898272770034688,13952000,0.0,0.0,0.0,0.0
1775898272970034688,14152000,0.0,0.0,0.0,0.0
1775898273174034688,14356000,0.0,0.0,0.0,0.0
1775898273374034688,14556000,0.0,0.0,0.0,0.0
1775898273574034688,14756000,0.0,0.0,0.0,0.0
1775898273774034688,14956000,0.0,0.0,0.0,0.0
1775898273974034688,15156000,0.0,0.0,0.0,0.0
1775898274174034688,15356000,0.0,0.0,0.0,0.0
1775898274374034688,15556000,0.0,0.0,0.0,0.0
1775898274570034688,15752000,0.0,0.0,0.0,0.0
1775898274774034688,15956000,0.0,0.0,0.0,0.0
1775898274974034688,16156000,0.0,0.0,0.0,0.0
1775898275174034688,16356000,0.0,0.0,0.0,0.0
1775898275374034688,16556000,0.0,0.0,0.0,0.0
1775898275574034688,16756000,0.0,0.0,0.0,0.0
1775898275774034688,16956000,0.0,0.0,0.0,0.0
1775898275974034688,17156000,0.0,0.0,0.0,0.0
1775898276174034688,17356000,0.0,0.0,0.0,0.0
1775898276374034688,17556000,-0.0027676390018314123,0.0003045333724003285,1.1272312804067042e-05,0.0
1775898276574034688,17756000,-0.007920504547655582,0.0005048803868703544,3.0373475965461694e-05,0.0
1775898276774034688,17956000,-0.012952649034559727,0.0001922707597259432,6.554716674145311e-05,0.0
1775898276974034688,18156000,-0.01865006797015667,-0.0009761553374119103,0.00010146997374249622,0.0
1775898277174034688,18356000,-0.024675536900758743,-0.002750679152086377,0.00012072543177055195,0.0
1775898277374034688,18556000,-0.03008398227393627,-0.005271619185805321,0.00015615257143508643,0.0
1775898277574034688,18756000,-0.033761732280254364,-0.007637149654328823,0.0002916234079748392,0.0
1775898277766034688,18948000,-0.025555144995450974,-0.005785226356238127,0.0006165115046314895,0.0
1775898277970034688,19152000,-0.017772912979125977,-0.004049374256283045,0.0007446992094628513,0.0
1775898278174034688,19356000,-0.014352233149111271,-0.003112147329375148,0.000729686813428998,0.0
1775898278374034688,19556000,-0.011403572745621204,-0.002492376836016774,0.0006653125747106969,0.0
1775898278574034688,19756000,-0.009113938547670841,-0.0020798377227038145,0.0005461145774461329,0.0
1775898278782034688,19964000,-0.007191020529717207,-0.001726399059407413,0.00039677892345935106,0.0
1775898278974034688,20156000,-0.005806648172438145,-0.0013756779953837395,0.0002726355451159179,0.0
1775898279174034688,20356000,-0.004385650623589754,-0.001117582549341023,0.000216707558138296,0.0
1775898279374034688,20556000,-0.003210693597793579,-0.0008902041590772569,0.0002186887722928077,0.0
1775898279570034688,20752000,-0.0025315226521342993,-0.0006601241184398532,0.00024360335373785347,0.0
1775898279774034688,20956000,-0.0020293924026191235,-0.0002905122237280011,0.00023642502492293715,0.0
1775898279974034688,21156000,-0.0012266963021829724,-0.0002793983439914882,0.0002012976910918951,0.0
1775898280174034688,21356000,-0.0008236407302320004,-6.551623664563522e-05,9.931070962920785e-05,0.0
1775898280374034688,21556000,-0.0006694463663734496,7.743942114757374e-05,1.159055591415381e-05,0.0
1775898280570034688,21752000,-0.0005503848078660667,3.699485387187451e-05,-0.00010053909500129521,0.0
1775898280774034688,21956000,-0.0005147905321791768,0.0001248008047696203,0.0005456563085317612,0.0
1775898280974034688,22156000,-0.0007880819612182677,2.021368345594965e-05,0.00147438223939389,0.0
1775898281170034688,22352000,-0.0005712421843782067,4.6725032007088885e-05,0.001812993548810482,0.0
1775898281374034688,22556000,-0.00015002377040218562,7.732502854196355e-05,0.0011842673411592841,0.0
1775898281574034688,22756000,0.00026346530648879707,0.00013444316573441029,9.774333011591807e-05,0.0
1775898281774034688,22956000,0.0007267241599038243,0.0001447657123208046,-0.0006107264198362827,0.0
1775898281974034688,23156000,0.0003878599382005632,0.00022160129447001964,-0.0007617704104632139,0.0
1775898282174034688,23356000,0.00037227218854241073,0.0001428217365173623,-0.0006257639615796506,0.0
1775898282374034688,23556000,0.0001680548011790961,0.00011202177120139822,-0.0003922471951227635,0.0
1775898282574034688,23756000,0.0001216240125359036,-0.00015284829714801162,-0.00018925713084172457,0.0
1775898282770034688,23952000,9.415003296453506e-05,-0.00023817992769181728,-3.31919000018388e-05,0.0
1775898282974034688,24156000,0.00021027559705544263,-0.0003346745215822011,0.0001841507328208536,0.0
1775898283174034688,24356000,-3.980886685894802e-05,-0.00016438157763332129,0.00038524842238985,0.0
