received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775898266214761041,1775898264992831,1,4,4,False,0,0,True,True,0,0,1
1775898266317049205,1775898265092831,1,4,4,False,0,0,True,True,0,0,1
1775898266760320281,1775898265492831,2,14,14,False,0,0,True,True,4,0,1
1775898267348509222,1775898266000831,2,14,14,False,0,0,True,True,4,0,1
1775898267919812854,1775898266508831,2,14,14,False,0,0,True,True,4,0,1
1775898268471345307,1775898267012831,2,14,14,False,0,0,True,True,4,0,1
1775898269051181372,1775898267516831,2,14,14,False,0,0,True,True,4,0,1
1775898269590160796,1775898269594091,2,14,14,False,0,0,True,True,4,0,1
1775898270147971642,1775898270148322,2,14,14,False,0,0,True,True,4,0,1
1775898270721594538,1775898270705095,2,14,14,False,0,0,True,True,4,0,1
1775898271306576505,1775898271269017,2,14,14,False,0,0,True,True,4,0,1
1775898271848598954,1775898271769017,2,14,14,False,0,0,True,True,4,0,1
1775898272456112602,1775898272277017,2,14,14,False,0,0,True,True,4,0,1
1775898273015053388,1775898272785017,2,14,14,False,0,0,True,True,4,0,1
1775898273579504833,1775898273293017,2,14,14,False,0,0,True,True,4,0,1
1775898274137804929,1775898273797017,2,14,14,False,0,0,True,True,4,0,1
1775898274718034123,1775898274297017,2,14,14,False,0,0,True,True,4,0,1
1775898275280441512,1775898274805017,2,14,14,False,0,0,True,True,4,0,1
1775898275826708282,1775898275309017,2,14,14,False,0,0,True,True,4,0,1
1775898276392224357,1775898275809017,2,14,14,False,0,0,True,True,4,0,1
1775898276959431731,1775898276317017,2,14,14,False,0,0,True,True,4,0,1
1775898277499257401,1775898276821017,2,14,14,False,0,0,True,True,4,0,1
1775898278079903492,1775898277325017,2,14,14,False,0,0,True,True,4,0,1
1775898278625227471,1775898277829017,2,14,14,False,0,0,True,True,4,0,1
1775898279212615178,1775898278333017,2,14,14,False,0,0,True,True,4,0,1
1775898279785584798,1775898278833017,2,14,14,False,0,0,True,True,4,0,1
1775898280348504447,1775898279333017,2,14,14,False,0,0,True,True,4,0,1
1775898280893177690,1775898279841017,2,14,14,False,0,0,True,True,4,0,1
1775898281460143449,1775898280349017,2,14,14,False,0,0,True,True,4,0,1
1775898282016403792,1775898280849017,2,14,14,False,0,0,True,True,4,0,1
1775898282588914708,1775898281353017,2,14,14,False,0,0,True,True,4,0,1
1775898283143990594,1775898281853017,2,14,14,False,0,0,True,True,4,0,1
1775898283703241803,1775898283703869,2,14,14,False,0,0,True,True,4,0,1
1775898284258613464,1775898284257015,2,14,14,False,0,0,True,True,4,0,1
1775898284835830512,1775898284834041,2,14,14,False,0,0,True,True,4,0,1
1775898285421080193,1775898285412988,2,14,14,False,0,0,True,True,4,0,1
1775898285468475576,1775898285464424,2,14,14,False,0,0,True,True,4,0,1
1775898285482285324,1775898285476424,2,18,18,False,0,0,True,True,4,0,1
1775898285494869685,1775898285488424,2,18,18,False,0,0,True,True,4,0,1
1775898286063304710,1775898285992424,2,18,18,False,0,0,True,True,4,0,1
1775898286627377541,1775898286492424,2,18,18,False,0,0,True,True,4,0,1
1775898287190016796,1775898286992424,2,18,18,False,0,0,True,True,4,0,1
1775898287744592095,1775898287492424,2,18,18,False,0,0,True,True,4,0,1
1775898288316903925,1775898287996424,2,18,18,False,0,0,True,True,4,0,1
1775898288875311321,1775898288500424,2,18,18,False,0,0,True,True,4,0,1
1775898289439527612,1775898289008424,2,18,18,False,0,0,True,True,4,0,1
1775898290017178971,1775898289516424,2,18,18,False,0,0,True,True,4,0,1
1775898290577244872,1775898290024424,2,18,18,False,0,0,True,True,4,0,1
1775898291124348883,1775898290524424,2,18,18,False,0,0,True,True,4,0,1
1775898291691461258,1775898291028424,2,18,18,False,0,0,True,True,4,0,1
1775898292263044918,1775898291536424,2,18,18,False,0,0,True,True,4,0,1
1775898292531464693,1775898291792424,1,14,14,False,0,0,False,True,4,6,1
1775898293106322060,1775898292300424,1,14,14,False,0,0,False,True,4,6,1
